Sample_Nr,Hour,L1,L2,L3,W1,W2
554,8,57.22,111.79,121.83,0.23,9.0
554,9,45.98,119.94,118.3,3.44,26.15
554,10,59.49,123.71,117.76,0.92,8.44
554,11,54.67,123.89,111.12,0.04,26.15
554,12,61.7,111.47,116.11,2.53,10.75
554,13,45.07,108.38,112.88,0.3,26.15
554,14,63.55,104.29,119.57,3.29,26.15
554,15,47.39,114.32,144.21,1.89,26.15
554,16,51.1,95.57,110.79,8.59,9.02
554,17,59.01,101.18,120.8,8.72,13.83
554,18,62.49,111.7,97.89,7.57,3.94
554,19,50.85,114.29,124.64,0.1,1.58
554,20,59.24,124.05,126.76,5.62,5.98
554,21,60.45,115.11,131.96,8.72,12.95
554,22,55.95,115.66,110.33,3.76,6.22
554,23,59.23,113.68,119.55,3.92,14.46
555,0,62.31,115.19,122.68,0.76,27.45
555,1,55.63,124.09,124.24,1.17,1.26
555,2,56.63,115.19,102.86,6.92,2.91
555,3,62.23,113.94,117.77,0.85,17.29
555,4,55.31,104.15,109.05,2.06,13.28
555,5,65.16,109.16,122.68,1.88,6.7
555,6,55.14,107.56,131.65,4.78,26.83
555,7,53.81,87.88,128.13,6.12,27.45
555,8,56.94,106.63,119.02,5.03,14.94
555,9,61.23,115.21,108.15,5.82,27.45
555,10,48.2,105.55,120.1,0.05,21.67
555,11,54.69,103.67,129.44,0.06,9.45
555,12,55.98,108.92,109.66,6.45,7.89
555,13,62.65,103.02,151.79,8.03,27.45
555,14,64.98,114.17,112.57,0.32,24.71
555,15,48.66,94.84,134.55,9.15,10.33
555,16,58.2,103.81,97.92,7.92,27.45
555,17,54.88,112.4,119.07,3.06,24.49
555,18,56.97,124.01,117.07,4.26,14.75
555,19,54.62,88.67,119.39,0.1,19.53
555,20,55.09,94.24,113.52,1.01,5.74
555,21,55.31,84.88,123.06,9.15,13.08
555,22,55.4,104.44,130.49,5.77,12.59
555,23,68.75,114.44,133.18,2.04,4.34
556,0,55.87,98.68,95.08,5.47,27.53
556,1,49.89,96.48,128.24,0.63,4.89
556,2,49.32,114.39,115.16,7.98,10.61
556,3,55.42,119.46,120.81,5.04,0.42
556,4,57.06,125.33,106.93,9.18,3.73
556,5,62.13,115.02,117.93,7.18,7.15
556,6,51.81,117.93,124.32,2.27,1.65
556,7,58.41,117.89,90.98,6.76,3.16
556,8,54.26,116.49,132.54,0.69,27.53
556,9,43.53,123.58,131.4,4.21,9.7
556,10,62.17,121.76,131.55,2.61,10.65
556,11,60.7,109.07,108.34,2.5,14.73
556,12,60.0,132.83,95.77,9.18,2.45
556,13,52.39,119.62,121.89,4.54,5.91
556,14,59.22,97.07,108.33,0.46,3.29
556,15,55.96,117.72,110.8,6.35,9.92
556,16,55.16,78.12,100.03,4.42,7.36
556,17,52.46,98.0,119.29,6.53,0.75
556,18,53.16,110.42,123.46,3.07,2.35
556,19,66.84,112.02,117.12,7.29,16.95
556,20,55.3,97.79,130.66,0.96,9.75
556,21,59.78,114.12,113.59,9.18,23.54
556,22,60.76,105.58,119.85,9.18,20.62
556,23,64.17,111.77,144.8,5.42,4.74
557,0,63.33,116.78,137.83,7.14,2.09
557,1,57.06,105.49,135.82,5.87,4.67
557,2,46.46,103.77,129.51,7.68,17.86
557,3,57.58,107.6,127.58,5.32,1.92
557,4,51.47,104.4,113.14,4.77,1.56
557,5,63.18,122.3,126.49,1.84,3.08
557,6,54.34,104.57,110.83,7.62,6.15
557,7,51.2,129.79,127.54,7.26,3.22
557,8,50.82,110.88,148.97,1.02,19.94
557,9,51.48,131.69,115.82,0.25,3.31
557,10,59.45,133.47,125.33,7.71,8.83
557,11,59.06,126.3,136.25,8.66,13.31
557,12,65.68,126.51,120.96,1.92,6.0
557,13,51.73,115.49,106.68,4.14,11.0
557,14,56.18,103.45,116.85,6.02,7.68
557,15,48.51,118.16,140.17,2.43,22.54
557,16,57.25,113.97,123.12,5.57,20.09
557,17,55.1,108.42,127.43,2.22,21.22
557,18,47.41,121.37,116.01,7.01,11.01
557,19,57.14,115.09,107.72,3.18,7.47
557,20,60.58,103.61,124.14,5.78,0.3
557,21,60.74,104.9,115.16,2.45,6.47
557,22,50.35,122.13,118.01,1.36,11.13
557,23,59.59,98.01,131.01,4.48,26.84
558,0,51.44,120.66,131.48,9.23,26.05
558,1,54.54,112.97,124.82,1.55,6.69
558,2,60.15,122.0,101.01,9.23,12.75
558,3,49.47,98.35,162.8,9.23,2.73
558,4,52.89,117.34,116.57,5.96,4.5
558,5,56.51,99.03,127.99,1.76,14.48
558,6,54.7,113.88,117.63,0.57,27.68
558,7,56.54,108.34,128.07,4.13,6.43
558,8,58.01,112.45,103.96,4.89,1.12
558,9,52.4,120.86,122.72,3.02,23.37
558,10,55.11,93.46,119.52,9.23,0.21
558,11,53.87,99.57,127.65,0.91,0.26
558,12,51.81,108.89,105.48,9.23,13.84
558,13,53.02,111.9,117.91,9.03,8.38
558,14,52.04,110.51,126.38,7.69,25.56
558,15,57.08,133.28,104.12,0.34,6.13
558,16,62.77,105.4,109.81,7.59,2.26
558,17,51.72,101.09,123.3,0.57,8.79
558,18,56.82,109.34,95.02,2.25,0.85
558,19,57.46,84.84,127.38,9.23,27.68
558,20,58.11,116.47,106.5,6.95,27.68
558,21,56.09,97.27,116.67,3.44,15.53
558,22,61.75,124.57,122.75,0.38,2.63
558,23,56.15,107.51,124.35,3.28,0.29
559,0,51.01,129.39,122.69,2.03,20.76
559,1,64.76,116.81,144.94,5.04,21.17
559,2,69.83,125.46,119.64,2.71,27.11
559,3,58.85,90.8,101.64,1.5,3.79
559,4,50.11,108.81,123.22,0.25,4.1
559,5,61.55,103.27,116.52,1.62,8.32
559,6,53.18,124.79,108.39,3.57,17.31
559,7,64.65,109.99,126.63,9.04,6.02
559,8,45.95,123.85,130.03,0.36,27.11
559,9,67.26,102.47,99.45,5.91,15.53
559,10,60.36,107.63,107.53,1.59,27.11
559,11,60.55,126.44,127.56,6.37,27.11
559,12,55.72,101.59,127.64,4.86,5.76
559,13,56.41,114.33,135.66,0.34,12.95
559,14,61.78,109.66,132.55,2.11,27.11
559,15,52.99,123.81,101.18,9.04,9.14
559,16,53.72,110.89,121.13,0.35,20.73
559,17,58.1,115.75,113.94,0.37,11.15
559,18,54.95,116.79,126.64,0.87,14.23
559,19,63.69,98.8,116.23,9.04,5.22
559,20,58.38,114.69,106.02,4.48,27.11
559,21,57.66,115.84,120.45,7.09,27.11
559,22,55.9,110.72,121.66,0.06,20.08
559,23,45.04,88.69,114.92,9.04,20.99
560,0,54.53,101.38,122.46,8.91,4.65
560,1,59.17,117.35,119.38,9.93,11.99
560,2,50.41,111.89,118.07,9.93,18.74
560,3,66.5,125.21,128.25,5.91,0.36
560,4,63.53,118.3,138.71,1.4,29.78
560,5,57.11,103.23,127.43,4.89,22.05
560,6,58.66,107.81,106.47,0.25,8.72
560,7,58.27,120.52,116.27,0.61,29.78
560,8,60.29,120.95,110.6,7.83,21.21
560,9,60.87,126.52,101.29,3.99,4.01
560,10,55.13,111.06,108.25,5.24,7.02
560,11,47.07,121.8,112.87,9.93,6.01
560,12,62.7,110.64,117.28,4.93,13.13
560,13,57.53,108.74,120.6,9.93,4.25
560,14,56.45,107.12,113.34,1.76,29.78
560,15,51.2,126.46,112.36,5.4,0.71
560,16,58.58,104.82,130.09,9.93,12.58
560,17,61.65,103.67,108.99,9.51,20.88
560,18,54.64,120.25,99.84,3.62,13.71
560,19,55.33,92.7,111.09,9.93,7.49
560,20,50.17,104.15,110.19,4.56,19.44
560,21,60.95,96.92,118.84,3.27,6.96
560,22,59.52,91.91,134.48,5.62,12.0
560,23,62.92,96.03,133.99,6.57,2.7
561,0,61.64,99.36,124.59,3.04,15.01
561,1,57.48,97.76,102.83,8.5,1.94
561,2,45.55,116.12,109.65,8.83,26.48
561,3,48.8,103.08,124.06,2.75,26.48
561,4,62.04,122.86,111.51,2.4,7.57
561,5,56.14,114.3,103.72,0.23,19.09
561,6,62.28,111.83,99.33,2.18,26.48
561,7,59.95,100.66,107.92,8.83,10.41
561,8,60.22,103.26,132.99,0.34,4.89
561,9,51.48,125.49,114.71,3.76,26.48
561,10,61.49,109.95,94.34,8.83,16.73
561,11,58.05,105.21,150.81,0.72,22.84
561,12,59.81,108.9,125.35,4.09,21.2
561,13,57.18,91.52,108.9,1.27,0.63
561,14,58.86,111.45,137.19,5.57,19.63
561,15,52.3,118.07,105.58,0.41,26.48
561,16,64.2,111.21,116.6,8.44,11.33
561,17,59.54,105.82,121.45,0.25,4.73
561,18,53.07,106.35,109.69,3.73,26.1
561,19,53.51,115.62,147.01,5.66,26.48
561,20,63.52,119.91,111.24,6.77,9.67
561,21,61.87,101.63,87.87,3.04,26.48
561,22,61.53,122.95,115.42,4.36,21.22
561,23,61.25,133.3,119.39,4.0,14.93
562,0,57.38,111.06,92.34,0.23,23.2
562,1,45.31,112.15,104.86,3.79,26.61
562,2,51.52,103.01,125.78,2.82,4.23
562,3,61.16,108.98,136.76,1.51,4.91
562,4,64.26,107.27,89.06,8.87,5.93
562,5,55.81,117.79,128.35,2.84,4.27
562,6,49.49,110.17,133.5,0.43,14.63
562,7,59.89,106.04,125.06,1.88,9.32
562,8,56.51,117.24,114.44,1.79,5.53
562,9,63.74,108.97,121.55,2.5,13.93
562,10,59.58,98.68,120.39,0.35,4.13
562,11,61.78,124.9,118.49,4.37,1.2
562,12,56.21,117.29,126.13,8.87,3.08
562,13,55.67,111.18,124.67,5.38,0.95
562,14,48.99,108.05,132.87,3.06,26.61
562,15,63.2,103.34,119.2,8.87,15.08
562,16,51.05,108.93,111.54,3.33,3.93
562,17,50.3,126.3,116.0,0.8,14.02
562,18,56.82,110.34,95.76,1.54,2.06
562,19,55.94,127.74,128.98,0.94,18.77
562,20,55.94,112.24,115.05,6.99,10.94
562,21,58.73,98.53,142.96,0.86,1.12
562,22,53.36,115.65,116.82,5.1,7.98
562,23,62.78,113.62,104.24,0.88,9.2
563,0,54.95,114.18,118.8,0.42,21.76
563,1,58.38,121.75,111.13,8.0,4.32
563,2,59.62,125.0,119.03,5.95,0.5
563,3,58.52,129.41,117.32,3.77,23.78
563,4,59.45,114.83,120.39,1.99,5.1
563,5,53.42,112.69,101.95,7.57,17.39
563,6,61.08,131.47,126.48,8.0,20.24
563,7,53.83,112.3,108.89,2.38,5.31
563,8,58.97,116.99,124.66,6.47,5.66
563,9,63.16,110.37,129.42,0.18,24.0
563,10,57.05,109.38,121.52,7.21,24.0
563,11,51.44,126.28,104.28,0.39,7.01
563,12,56.25,127.83,117.03,2.76,6.52
563,13,46.55,120.02,107.31,0.57,4.02
563,14,60.46,112.42,114.25,3.73,16.8
563,15,48.73,106.04,118.73,0.98,5.73
563,16,65.72,113.62,80.71,8.0,19.0
563,17,57.22,109.96,115.26,4.32,17.11
563,18,55.33,101.72,101.69,3.59,24.0
563,19,58.55,91.25,110.89,0.55,24.0
563,20,56.62,106.4,122.87,3.39,9.88
563,21,50.19,104.62,112.73,8.0,17.58
563,22,65.67,125.65,108.41,5.39,2.58
563,23,61.59,88.19,122.84,2.09,1.0
564,0,73.64,120.88,130.22,0.92,0.01
564,1,48.0,115.2,106.02,0.47,27.81
564,2,56.9,119.31,116.37,1.96,17.6
564,3,59.62,112.81,142.86,9.27,8.53
564,4,54.87,110.96,127.24,0.97,16.68
564,5,45.11,144.13,103.01,0.36,7.26
564,6,46.36,105.03,103.63,9.27,27.81
564,7,48.38,118.36,132.6,9.27,19.29
564,8,58.03,114.92,131.21,1.21,6.57
564,9,60.56,114.58,145.42,1.48,27.81
564,10,53.21,116.7,132.36,1.16,23.42
564,11,65.74,115.84,132.36,7.4,12.01
564,12,55.81,123.93,136.54,5.27,27.81
564,13,58.57,104.23,108.2,2.76,1.47
564,14,57.89,113.92,129.02,4.8,18.48
564,15,59.6,105.97,91.92,2.77,11.82
564,16,51.93,107.75,119.35,1.84,27.81
564,17,45.69,116.28,128.3,9.27,27.81
564,18,55.59,116.31,113.9,9.27,12.91
564,19,57.63,114.68,113.64,3.3,27.81
564,20,59.82,97.25,114.67,0.9,7.81
564,21,59.46,100.76,120.21,0.69,8.64
564,22,67.54,109.23,117.46,2.83,4.25
564,23,50.48,111.9,117.97,9.27,27.81
565,0,49.26,104.16,117.73,0.52,3.61
565,1,60.61,117.19,115.63,9.66,28.97
565,2,57.55,101.28,117.71,1.96,28.97
565,3,54.83,118.42,110.83,7.13,26.29
565,4,59.6,112.29,123.6,2.77,14.55
565,5,49.31,91.39,147.13,4.41,20.23
565,6,56.43,104.87,126.7,1.19,28.97
565,7,56.57,120.17,130.62,1.3,18.37
565,8,47.37,114.74,99.74,7.66,28.97
565,9,49.81,131.39,112.14,4.97,20.31
565,10,58.28,122.86,103.88,3.46,2.11
565,11,64.22,98.77,109.69,1.3,13.65
565,12,56.46,121.15,114.77,7.78,28.97
565,13,59.35,113.12,119.3,0.09,14.7
565,14,53.23,108.87,110.68,8.88,23.06
565,15,57.97,111.73,120.35,4.06,6.56
565,16,47.86,110.16,121.44,5.65,3.46
565,17,53.34,110.95,124.9,7.16,24.14
565,18,56.75,115.51,107.87,2.49,3.45
565,19,54.96,106.99,112.62,1.27,2.22
565,20,47.11,119.22,116.22,7.71,21.2
565,21,59.55,118.55,145.26,2.27,28.97
565,22,58.16,109.82,114.19,3.05,17.16
565,23,50.66,115.06,104.78,9.66,1.44
566,0,58.84,130.3,132.06,9.62,3.68
566,1,55.92,118.17,103.07,0.91,18.72
566,2,51.75,114.67,122.7,8.87,23.33
566,3,50.26,111.26,108.44,1.07,13.43
566,4,56.02,111.94,147.49,9.17,9.92
566,5,43.8,137.02,102.87,1.31,2.8
566,6,68.7,105.82,111.57,0.57,21.8
566,7,47.56,127.58,125.8,4.51,3.58
566,8,64.01,119.93,102.24,9.62,28.87
566,9,53.28,107.63,125.69,7.13,4.2
566,10,56.27,104.51,111.96,4.4,1.81
566,11,58.06,114.04,135.37,2.02,14.6
566,12,61.47,110.86,113.53,6.05,11.52
566,13,59.73,120.37,136.49,0.94,16.09
566,14,54.7,123.92,117.61,5.54,8.41
566,15,36.09,115.76,126.91,9.62,19.54
566,16,55.95,113.36,111.47,1.48,1.78
566,17,56.19,94.82,115.78,5.62,28.87
566,18,65.51,104.32,129.24,7.88,17.85
566,19,64.7,112.76,119.36,9.62,12.45
566,20,53.4,100.32,138.11,0.57,28.87
566,21,59.59,97.19,131.98,0.5,6.36
566,22,56.86,118.92,131.19,1.4,7.35
566,23,52.73,110.34,137.18,1.33,3.26
567,0,60.7,101.73,112.25,4.81,16.67
567,1,49.66,118.7,127.79,5.62,12.94
567,2,53.63,121.07,143.26,3.74,24.81
567,3,61.74,115.42,109.22,2.57,26.99
567,4,67.94,114.84,130.96,0.26,5.5
567,5,58.06,117.73,119.57,3.07,9.99
567,6,54.53,104.33,114.46,3.93,26.99
567,7,45.13,106.24,133.65,1.67,2.56
567,8,53.36,90.74,116.11,4.82,26.99
567,9,54.36,119.91,124.74,5.73,16.97
567,10,55.82,109.77,128.05,1.76,26.99
567,11,61.66,113.05,123.23,1.76,17.43
567,12,44.7,104.71,114.12,1.36,12.06
567,13,53.81,105.5,131.98,5.05,17.54
567,14,54.06,115.66,103.93,1.49,6.52
567,15,65.3,109.82,107.29,4.13,26.99
567,16,63.41,112.12,143.73,0.53,5.58
567,17,56.78,130.68,122.87,2.73,6.45
567,18,46.9,121.63,120.46,2.57,0.2
567,19,48.15,98.6,146.08,9.0,14.77
567,20,52.72,115.58,123.58,5.25,14.55
567,21,56.95,147.05,130.39,0.37,3.91
567,22,50.33,103.73,127.56,9.0,18.42
567,23,57.16,105.4,100.74,0.82,0.71
568,0,51.21,121.26,121.67,1.43,9.69
568,1,47.9,105.4,117.98,6.17,4.67
568,2,48.64,122.12,106.15,9.31,1.63
568,3,51.16,127.36,114.67,2.54,9.67
568,4,54.67,104.57,128.34,1.38,23.05
568,5,52.06,120.94,137.64,3.71,8.25
568,6,54.55,109.77,102.95,2.61,23.74
568,7,58.99,99.61,99.74,4.07,3.85
568,8,53.78,120.54,107.63,0.54,18.68
568,9,51.76,90.28,98.74,9.31,18.17
568,10,61.14,103.42,125.84,6.42,27.92
568,11,57.25,91.75,141.92,4.15,5.38
568,12,51.34,139.95,103.82,0.77,2.19
568,13,59.23,108.59,125.39,0.88,21.78
568,14,54.92,98.45,110.74,1.62,10.13
568,15,56.09,85.55,104.1,1.37,15.89
568,16,57.79,115.13,120.72,1.15,2.12
568,17,51.32,129.11,127.37,9.23,5.85
568,18,50.57,124.97,122.35,3.02,18.63
568,19,53.67,105.83,111.12,3.29,15.83
568,20,53.77,134.09,110.74,2.06,1.94
568,21,53.03,106.85,122.18,1.77,6.64
568,22,53.49,103.21,121.13,0.16,0.35
568,23,48.8,110.48,139.35,0.69,5.26
569,0,55.37,105.1,144.28,4.48,2.19
569,1,43.84,83.4,111.98,2.71,22.08
569,2,55.45,105.27,100.36,9.35,5.07
569,3,58.15,114.53,123.46,0.25,2.57
569,4,51.02,104.68,149.35,5.48,18.23
569,5,48.94,94.95,127.17,5.03,1.69
569,6,54.94,122.62,129.48,6.16,3.53
569,7,64.47,116.02,131.73,9.35,20.11
569,8,51.04,107.95,112.76,0.31,12.12
569,9,54.65,106.57,131.99,9.35,12.78
569,10,56.94,108.2,105.48,6.51,3.94
569,11,59.19,98.46,130.15,1.06,24.54
569,12,52.5,114.85,103.14,0.42,4.27
569,13,62.61,118.64,116.54,2.32,21.34
569,14,56.67,117.23,102.16,5.77,25.43
569,15,56.27,105.1,117.05,4.07,11.87
569,16,57.65,103.19,108.41,1.05,1.86
569,17,56.52,91.43,115.52,9.35,28.06
569,18,67.24,118.63,101.88,9.35,14.01
569,19,60.86,106.33,118.01,0.45,10.79
569,20,56.08,117.28,110.48,2.32,28.06
569,21,58.33,123.19,122.48,9.35,7.01
569,22,61.21,107.04,93.01,9.35,10.7
569,23,60.14,122.23,116.3,0.11,20.88
570,0,45.86,92.91,97.39,9.24,9.69
570,1,61.45,107.4,107.12,3.14,19.54
570,2,58.95,114.43,120.13,7.15,5.93
570,3,54.72,95.91,129.44,9.24,27.61
570,4,48.68,116.4,110.67,9.24,3.37
570,5,59.63,114.63,107.41,7.31,2.07
570,6,67.04,111.45,99.74,6.86,5.06
570,7,59.13,101.57,118.64,0.67,1.12
570,8,55.18,125.48,106.99,6.03,15.51
570,9,57.02,103.3,131.11,3.57,0.41
570,10,66.27,132.73,120.89,7.22,15.17
570,11,57.13,115.0,130.68,5.04,9.09
570,12,49.33,110.99,126.78,2.85,7.31
570,13,54.76,116.89,120.25,9.24,0.28
570,14,63.67,109.18,121.81,2.03,2.05
570,15,53.82,109.24,115.55,1.07,1.46
570,16,60.43,135.28,132.61,5.47,22.44
570,17,61.26,105.27,124.49,2.9,22.38
570,18,54.71,124.35,123.82,5.21,15.2
570,19,66.37,108.13,109.72,3.23,12.3
570,20,50.47,109.08,100.33,3.27,27.72
570,21,56.97,99.17,115.77,0.68,27.13
570,22,55.69,139.38,106.02,4.2,10.27
570,23,56.27,93.94,135.14,1.21,0.79
571,0,59.62,112.58,107.54,8.75,1.58
571,1,59.82,106.77,129.58,2.01,13.94
571,2,45.98,106.71,133.28,1.65,0.79
571,3,45.8,114.36,115.43,6.93,9.9
571,4,50.84,124.02,124.36,3.79,11.55
571,5,56.7,102.47,132.06,2.55,22.36
571,6,61.63,103.41,133.32,7.94,7.56
571,7,53.91,102.01,116.9,6.73,5.9
571,8,52.42,111.09,128.69,5.52,1.98
571,9,56.1,106.19,131.95,3.97,20.95
571,10,51.45,107.96,124.5,2.82,23.04
571,11,58.37,124.97,116.19,3.72,24.61
571,12,63.72,127.22,118.7,8.26,6.89
571,13,52.61,132.79,129.3,2.19,6.1
571,14,61.16,123.82,110.94,5.56,14.49
571,15,62.24,120.66,100.21,7.81,26.25
571,16,54.66,117.71,125.47,2.08,12.75
571,17,67.05,100.85,115.05,0.47,5.06
571,18,51.93,103.88,112.83,3.64,10.03
571,19,50.18,112.19,114.72,4.84,5.3
571,20,58.13,115.89,134.07,4.25,16.41
571,21,49.44,99.16,143.13,0.36,25.81
571,22,50.46,124.8,125.54,1.61,9.43
571,23,54.2,115.6,142.4,8.75,10.96
572,0,58.31,108.28,124.41,0.48,3.91
572,1,53.7,118.39,123.51,4.0,26.64
572,2,52.94,110.55,98.55,6.93,10.39
572,3,47.71,90.71,128.9,4.53,18.43
572,4,53.11,97.81,115.33,2.71,8.14
572,5,53.6,98.79,138.49,3.58,26.64
572,6,65.86,116.66,121.52,1.82,10.74
572,7,49.31,109.04,113.55,0.35,14.01
572,8,57.42,86.86,121.32,5.57,24.51
572,9,63.47,111.38,102.6,4.66,26.64
572,10,51.88,130.89,117.91,7.04,5.0
572,11,51.02,97.01,115.48,1.17,11.96
572,12,56.71,111.1,122.02,4.16,2.96
572,13,57.61,114.63,112.13,8.88,26.64
572,14,53.16,100.28,100.67,1.05,18.04
572,15,63.46,97.2,140.13,3.18,16.66
572,16,54.64,110.65,138.1,3.52,10.98
572,17,60.99,114.19,132.93,4.58,5.86
572,18,57.62,126.75,123.05,8.88,21.45
572,19,54.56,108.73,105.66,2.65,0.32
572,20,50.25,129.3,115.32,5.56,25.3
572,21,56.06,123.87,135.07,2.31,16.78
572,22,56.18,119.39,112.81,4.25,26.64
572,23,44.26,113.62,112.62,7.19,2.56
573,0,60.93,97.47,123.78,9.72,6.32
573,1,50.01,113.92,99.37,0.08,1.11
573,2,56.78,126.34,116.67,8.19,9.1
573,3,54.41,112.72,115.06,5.05,24.7
573,4,58.58,111.86,119.66,3.35,1.02
573,5,64.97,113.12,118.94,4.92,0.19
573,6,56.53,133.56,112.23,0.82,11.86
573,7,48.32,112.83,96.15,1.34,8.67
573,8,57.18,119.24,123.36,0.62,4.48
573,9,58.24,109.24,102.38,5.34,2.06
573,10,57.45,108.62,121.93,1.19,2.63
573,11,50.27,109.53,118.22,4.39,3.06
573,12,55.93,105.8,105.41,4.25,23.03
573,13,57.82,97.15,119.19,0.66,6.07
573,14,70.11,105.94,124.23,1.01,15.05
573,15,51.92,119.33,106.85,9.72,7.04
573,16,58.06,109.08,156.38,2.17,21.33
573,17,51.7,103.65,125.76,4.8,12.13
573,18,55.68,117.75,131.82,3.1,18.63
573,19,60.84,110.68,146.62,9.72,4.7
573,20,49.63,131.35,137.67,2.84,23.86
573,21,59.18,102.08,128.3,0.93,5.11
573,22,51.79,93.25,112.6,2.37,11.01
573,23,61.51,137.21,105.27,7.48,16.99
574,0,54.12,112.56,115.04,8.87,10.41
574,1,62.19,118.25,115.71,1.47,4.01
574,2,60.82,121.21,103.0,5.29,16.19
574,3,56.29,94.58,91.19,1.57,4.55
574,4,52.66,104.98,105.47,0.69,30.0
574,5,56.5,111.17,114.99,2.7,11.19
574,6,60.84,109.72,108.05,3.66,21.33
574,7,56.35,122.08,102.24,8.4,2.2
574,8,61.42,108.79,117.0,2.69,0.31
574,9,59.06,121.45,118.19,0.4,1.33
574,10,59.54,103.88,90.48,8.0,5.1
574,11,38.76,87.17,130.11,2.28,5.12
574,12,64.17,100.39,130.54,3.01,0.86
574,13,63.56,92.85,125.05,10.0,2.5
574,14,63.96,121.32,127.5,9.12,1.98
574,15,58.59,122.59,115.17,1.6,30.0
574,16,51.09,108.23,125.36,0.17,30.0
574,17,49.24,107.28,142.6,3.22,30.0
574,18,42.84,105.8,123.06,1.63,0.7
574,19,57.26,115.75,128.78,0.4,14.42
574,20,61.29,119.75,142.35,10.0,14.43
574,21,55.71,121.75,121.67,10.0,0.68
574,22,60.28,85.5,112.94,2.43,1.98
574,23,59.85,110.25,123.72,0.71,11.96
575,0,60.06,106.38,118.18,5.2,3.75
575,1,57.03,85.6,119.32,1.36,4.61
575,2,47.09,98.19,107.36,2.25,16.27
575,3,58.71,102.91,100.86,5.78,12.56
575,4,59.05,114.84,145.41,9.24,8.4
575,5,55.38,106.39,116.05,0.25,16.23
575,6,50.24,100.73,108.89,0.28,11.78
575,7,45.16,109.91,108.25,3.35,27.92
575,8,52.66,102.03,121.15,4.8,10.27
575,9,57.99,123.85,129.23,3.74,27.92
575,10,53.69,117.36,110.9,4.66,16.14
575,11,51.97,99.4,112.51,0.08,0.65
575,12,56.88,117.89,127.29,8.06,0.29
575,13,56.72,130.33,116.49,5.31,0.63
575,14,54.86,115.34,134.47,7.79,27.92
575,15,59.39,111.44,120.01,4.36,6.3
575,16,51.51,123.36,111.53,9.31,13.92
575,17,49.8,102.05,135.38,3.17,22.13
575,18,54.79,101.93,117.53,1.17,8.69
575,19,53.79,119.56,136.71,6.69,2.99
575,20,61.05,106.03,126.63,3.67,4.59
575,21,50.18,90.4,107.63,9.31,1.95
575,22,55.17,110.94,118.94,2.25,4.44
575,23,52.08,99.16,127.55,6.86,14.21
576,0,43.64,120.98,121.97,4.26,9.65
576,1,60.11,118.39,123.93,6.34,17.24
576,2,57.88,96.84,113.21,9.22,14.26
576,3,57.14,123.71,120.1,4.89,14.73
576,4,55.97,101.74,118.42,5.25,7.7
576,5,53.99,86.94,121.07,2.29,27.67
576,6,57.71,129.92,122.04,9.22,16.79
576,7,62.95,153.38,124.47,1.11,21.7
576,8,62.82,96.71,101.52,7.64,19.5
576,9,57.02,103.34,109.02,1.49,10.54
576,10,54.4,116.16,93.75,7.15,16.52
576,11,59.15,105.53,149.27,0.07,17.47
576,12,52.33,107.38,116.71,1.32,9.41
576,13,52.49,109.18,119.17,0.93,19.62
576,14,56.02,97.3,116.06,2.16,0.35
576,15,40.74,99.48,125.35,9.22,11.22
576,16,53.34,141.75,108.32,3.76,0.45
576,17,52.47,127.61,127.87,4.99,26.71
576,18,53.64,100.55,128.94,0.28,6.38
576,19,63.03,105.42,124.99,7.35,25.17
576,20,54.5,102.46,107.94,1.2,2.88
576,21,59.48,97.7,120.84,3.86,15.03
576,22,58.81,116.5,128.39,6.65,4.31
576,23,62.97,114.58,112.5,9.22,15.68
577,0,58.31,108.56,136.1,3.87,26.15
577,1,52.97,107.35,138.81,3.08,21.44
577,2,57.4,108.35,123.95,2.62,13.76
577,3,58.76,108.93,118.75,8.72,10.66
577,4,65.03,110.79,108.41,3.98,2.12
577,5,45.97,121.85,123.45,3.31,17.16
577,6,60.87,97.72,123.93,1.82,10.02
577,7,62.53,91.51,120.99,8.72,26.15
577,8,58.12,112.91,114.52,4.93,18.39
577,9,55.03,108.18,108.44,5.62,6.49
577,10,62.92,118.13,122.17,1.63,0.2
577,11,61.11,124.64,117.07,0.44,1.41
577,12,62.0,102.55,107.18,3.66,20.31
577,13,75.18,104.6,108.7,1.31,3.83
577,14,56.71,114.13,136.59,1.16,6.6
577,15,48.93,96.54,103.56,0.91,12.56
577,16,67.06,96.75,123.12,1.31,23.67
577,17,62.67,102.02,104.78,4.48,6.87
577,18,50.78,116.15,119.7,2.37,3.08
577,19,56.47,92.85,132.6,2.55,7.18
577,20,71.21,107.06,96.35,0.41,12.05
577,21,57.28,115.51,120.27,4.85,4.87
577,22,56.7,112.0,101.79,3.03,6.33
577,23,56.32,102.96,132.65,7.93,12.12
578,0,58.21,114.98,110.94,0.59,4.28
578,1,57.48,94.76,119.06,4.15,3.37
578,2,55.32,112.61,125.82,9.18,12.38
578,3,57.65,116.69,109.79,9.18,9.77
578,4,58.33,98.8,138.13,2.18,10.5
578,5,43.54,98.04,117.7,3.74,15.9
578,6,55.31,108.51,99.7,6.77,1.72
578,7,55.5,114.41,127.42,6.94,17.3
578,8,53.88,116.0,114.27,0.54,4.84
578,9,59.97,92.14,149.22,2.27,1.13
578,10,57.25,107.26,128.55,9.0,9.07
578,11,57.87,121.0,129.35,4.9,17.75
578,12,53.54,108.2,114.15,5.88,5.35
578,13,54.48,117.08,96.25,5.46,5.27
