Sample_Nr,Hour,L1,L2,L3,W1,W2
518,19,59.78,105.84,93.75,0.62,9.1
518,20,59.25,108.8,138.12,2.2,4.94
518,21,59.99,110.71,129.25,2.21,8.88
518,22,59.36,148.64,144.52,0.89,2.18
518,23,58.36,102.47,136.57,0.37,0.98
519,0,56.58,97.46,118.19,6.6,0.15
519,1,59.95,109.83,134.14,3.59,4.36
519,2,53.04,101.6,124.31,9.39,28.16
519,3,59.44,102.04,115.18,8.36,6.56
519,4,53.29,111.65,120.35,0.66,20.32
519,5,51.54,131.58,124.1,6.36,20.56
519,6,58.18,118.06,121.73,5.57,0.05
519,7,66.07,87.44,117.95,9.39,1.83
519,8,57.83,108.93,136.42,2.1,2.14
519,9,50.7,114.88,128.85,1.59,22.21
519,10,58.4,120.51,101.12,9.08,2.69
519,11,55.05,121.3,122.68,1.03,1.39
519,12,46.97,116.87,88.88,1.48,0.22
519,13,50.86,122.09,121.89,2.76,4.78
519,14,46.05,95.72,115.13,3.18,6.11
519,15,52.43,86.45,125.97,8.53,24.72
519,16,52.08,107.92,129.95,0.24,15.58
519,17,56.53,110.85,106.99,1.72,2.13
519,18,52.27,127.46,113.6,0.92,23.83
519,19,57.15,112.65,106.96,4.17,2.38
519,20,54.13,93.43,109.32,4.63,8.67
519,21,53.3,119.45,120.32,1.87,1.25
519,22,50.41,99.84,120.96,0.84,8.61
519,23,52.85,101.85,122.08,0.25,15.97
520,0,57.18,108.13,108.19,3.62,15.27
520,1,59.2,140.46,118.55,8.46,6.83
520,2,57.53,112.55,121.52,6.61,7.65
520,3,56.0,113.69,119.04,5.76,25.39
520,4,51.63,109.4,124.98,3.36,7.2
520,5,51.52,138.8,122.64,6.03,0.11
520,6,54.48,117.56,113.83,8.46,5.3
520,7,50.7,120.61,125.22,0.5,18.6
520,8,56.48,111.79,127.65,6.14,6.34
520,9,63.08,115.92,115.51,2.38,12.01
520,10,48.67,115.16,134.18,7.78,25.39
520,11,57.32,104.36,133.17,3.16,1.97
520,12,57.47,117.96,122.25,7.02,5.59
520,13,57.29,122.6,137.4,3.1,8.31
520,14,58.4,108.36,130.62,0.88,18.1
520,15,55.38,127.78,117.18,1.56,15.42
520,16,58.56,117.26,115.19,1.65,25.39
520,17,63.24,96.15,107.61,1.07,9.26
520,18,53.89,114.5,127.99,8.46,19.39
520,19,63.52,113.76,128.06,1.16,22.23
520,20,59.76,102.63,124.96,8.46,4.44
520,21,59.7,114.52,115.31,4.27,3.09
520,22,50.96,106.56,131.22,0.7,15.62
520,23,57.62,141.67,110.84,0.9,25.15
521,0,51.28,97.38,111.06,3.11,4.18
521,1,47.38,115.54,111.54,1.06,5.33
521,2,55.99,106.84,121.08,1.28,0.62
521,3,59.92,101.19,122.42,3.71,10.97
521,4,49.68,98.78,110.29,6.76,28.27
521,5,45.58,115.61,123.21,6.4,17.26
521,6,64.44,112.57,128.31,9.87,0.32
521,7,55.86,93.19,124.22,4.63,30.0
521,8,63.82,121.62,112.98,2.35,14.96
521,9,46.51,124.67,129.95,5.01,11.63
521,10,53.27,119.49,94.44,3.26,9.06
521,11,57.19,109.57,121.7,5.1,30.0
521,12,58.62,108.86,130.79,10.0,22.61
521,13,48.64,112.68,135.29,6.71,30.0
521,14,53.13,92.62,111.88,1.9,30.0
521,15,53.44,110.73,136.58,2.58,30.0
521,16,51.89,140.45,101.94,0.9,28.29
521,17,50.17,130.86,120.49,1.11,2.97
521,18,56.91,122.28,127.69,3.49,5.96
521,19,50.26,107.05,114.54,5.92,4.69
521,20,57.73,111.76,122.26,3.2,1.26
521,21,54.89,104.87,114.21,2.82,12.8
521,22,64.17,104.63,119.31,2.92,12.31
521,23,54.63,101.42,119.05,3.6,6.65
522,0,47.4,129.27,105.94,6.67,5.16
522,1,60.94,104.42,127.53,6.08,0.25
522,2,60.49,110.45,125.97,4.47,10.86
522,3,51.75,107.19,122.04,0.58,18.94
522,4,57.01,95.67,137.04,1.07,8.47
522,5,54.75,118.35,118.76,2.32,9.0
522,6,59.34,82.46,103.57,3.96,6.37
522,7,69.52,108.45,116.74,0.11,16.88
522,8,56.7,128.48,123.16,9.28,23.8
522,9,65.36,106.11,103.69,0.53,2.86
522,10,46.99,94.12,137.69,9.28,1.38
522,11,71.04,125.61,111.89,9.1,10.39
522,12,58.91,117.81,92.45,1.16,12.32
522,13,57.71,121.82,105.83,3.8,1.05
522,14,62.98,113.0,123.7,0.76,10.41
522,15,52.26,107.96,127.39,1.15,3.8
522,16,51.99,95.11,130.2,1.28,10.52
522,17,53.96,103.05,136.6,1.84,24.74
522,18,60.43,122.3,109.17,3.13,4.74
522,19,60.41,114.04,125.42,0.91,27.84
522,20,48.19,103.98,117.55,1.09,3.37
522,21,58.41,121.26,107.89,8.59,0.38
522,22,50.92,101.78,115.51,4.26,8.28
522,23,53.2,118.16,109.4,9.28,12.52
523,0,63.53,132.05,141.8,2.71,1.68
523,1,55.62,99.23,122.11,0.61,18.29
523,2,59.45,113.33,133.21,3.35,12.36
523,3,54.8,123.79,116.73,0.4,22.64
523,4,57.96,95.43,102.1,3.32,5.16
523,5,50.08,103.95,120.0,2.7,4.09
523,6,47.56,100.45,108.08,8.96,15.14
523,7,53.01,104.16,137.39,0.24,14.34
523,8,44.16,116.92,119.93,8.96,9.04
523,9,52.11,108.47,118.24,1.64,6.79
523,10,54.06,100.57,133.44,3.26,26.89
523,11,57.69,97.35,118.07,0.14,12.38
523,12,68.89,130.62,122.22,6.1,26.06
523,13,55.64,127.92,130.92,0.55,16.15
523,14,59.95,108.85,123.54,2.38,1.62
523,15,53.84,101.6,131.35,8.96,9.02
523,16,58.66,114.91,110.93,8.96,14.12
523,17,47.76,124.26,120.34,4.64,5.39
523,18,53.41,109.75,112.5,2.5,13.61
523,19,52.11,89.46,113.28,8.96,6.57
523,20,59.22,116.04,135.07,3.17,23.7
523,21,47.72,101.63,128.77,8.96,26.89
523,22,59.44,119.43,134.69,2.02,2.26
523,23,54.32,108.06,120.3,3.1,5.49
524,0,64.79,107.18,120.63,1.09,0.16
524,1,52.5,131.24,156.22,2.01,3.56
524,2,54.27,89.14,138.24,0.61,5.04
524,3,46.31,104.58,94.06,5.12,15.78
524,4,55.82,115.61,134.57,9.02,8.65
524,5,53.51,129.67,126.33,8.05,7.91
524,6,65.18,105.36,140.36,1.58,21.56
524,7,53.36,106.71,87.26,5.16,27.06
524,8,48.57,117.81,113.26,0.81,0.47
524,9,61.28,109.07,119.55,9.02,20.83
524,10,49.47,98.68,115.47,0.22,3.26
524,11,62.69,117.56,152.45,3.54,9.53
524,12,65.45,115.34,113.29,4.95,7.66
524,13,41.85,100.35,110.43,3.36,9.21
524,14,61.42,115.29,105.5,4.55,0.26
524,15,50.93,120.06,114.3,6.12,11.94
524,16,59.27,115.03,120.55,1.4,26.3
524,17,52.41,116.03,122.68,1.04,27.06
524,18,52.88,127.62,127.6,2.13,27.06
524,19,68.03,109.31,130.35,1.23,3.19
524,20,51.6,115.63,142.37,0.83,11.2
524,21,49.06,106.34,136.13,9.02,10.05
524,22,49.7,103.07,120.25,3.6,8.17
524,23,52.13,97.51,126.32,4.37,5.14
525,0,63.44,124.67,126.17,0.93,6.51
525,1,49.11,101.06,118.74,3.84,10.9
525,2,46.56,125.76,114.54,5.85,1.32
525,3,57.56,103.89,120.61,3.0,4.99
525,4,52.67,120.71,138.1,2.46,13.5
525,5,65.2,123.5,97.76,4.72,0.87
525,6,61.59,125.39,118.6,8.97,21.74
525,7,58.22,103.03,106.63,0.12,26.92
525,8,52.58,112.68,118.78,4.0,5.79
525,9,46.96,119.14,115.02,3.6,4.87
525,10,51.0,106.28,113.42,1.93,7.43
525,11,54.71,118.98,125.36,8.97,12.26
525,12,52.76,104.19,123.08,8.97,0.76
525,13,49.84,112.28,110.66,8.97,10.48
525,14,66.9,123.3,92.04,6.23,3.31
525,15,59.61,102.26,135.99,5.87,19.26
525,16,61.75,96.39,118.67,8.29,1.86
525,17,52.66,123.75,122.7,8.97,26.92
525,18,57.02,111.97,109.62,8.97,9.98
525,19,65.7,102.44,122.15,5.94,4.38
525,20,55.95,102.76,117.98,3.73,26.92
525,21,53.74,120.51,102.58,8.97,12.56
525,22,50.38,105.89,100.68,8.97,3.22
525,23,52.66,105.87,130.64,4.25,10.45
526,0,59.38,113.86,130.78,1.05,9.68
526,1,54.81,118.99,113.12,9.25,27.76
526,2,60.73,96.15,129.01,1.61,23.99
526,3,55.97,117.7,115.55,0.37,17.39
526,4,50.09,121.09,121.62,4.06,8.78
526,5,56.87,123.41,104.82,5.42,11.07
526,6,44.81,120.69,115.21,3.18,15.74
526,7,48.01,127.6,136.45,4.16,2.94
526,8,54.14,114.75,94.99,7.32,7.58
526,9,51.16,103.67,109.19,7.47,16.6
526,10,52.37,100.79,108.6,9.25,2.55
526,11,59.05,110.69,116.11,5.03,22.26
526,12,48.9,118.45,121.29,1.79,9.72
526,13,54.01,93.31,127.84,1.2,3.75
526,14,53.37,112.44,103.05,7.61,3.83
526,15,61.23,112.53,124.15,9.25,1.8
526,16,56.81,117.08,114.73,1.65,27.76
526,17,57.05,118.15,112.37,5.2,11.13
526,18,65.67,104.88,120.62,3.65,8.65
526,19,49.26,123.06,106.56,7.25,20.19
526,20,48.41,116.53,111.28,9.25,8.47
526,21,57.35,136.6,114.31,9.25,2.53
526,22,61.68,121.87,124.17,1.95,10.68
526,23,55.83,105.48,107.02,0.77,7.05
527,0,47.5,122.62,120.38,9.36,15.33
527,1,53.05,120.79,140.04,5.35,7.79
527,2,59.35,101.23,139.85,1.75,12.21
527,3,57.77,113.21,109.42,2.03,18.13
527,4,58.34,90.96,123.82,9.36,4.41
527,5,62.55,108.93,107.72,6.62,22.69
527,6,57.79,112.11,121.87,9.36,9.94
527,7,56.52,77.9,102.1,5.76,5.02
527,8,53.49,122.02,127.41,9.36,3.51
527,9,56.44,123.65,110.57,3.44,17.79
527,10,50.11,100.98,110.82,1.82,1.94
527,11,56.78,94.35,116.16,6.43,4.01
527,12,62.46,107.61,128.65,2.85,1.6
527,13,51.36,104.34,133.88,1.64,27.52
527,14,51.01,119.07,122.78,7.2,2.57
527,15,57.17,95.88,141.89,4.37,0.74
527,16,62.48,125.19,115.65,2.33,10.85
527,17,55.11,110.94,116.47,2.04,7.75
527,18,62.05,110.5,120.77,7.65,16.1
527,19,59.95,100.23,113.07,8.94,2.39
527,20,66.34,96.47,126.36,2.87,20.54
527,21,49.99,123.4,118.07,0.51,14.42
527,22,59.12,113.62,113.17,0.96,9.31
527,23,58.49,116.49,118.75,0.51,16.47
528,0,50.78,126.78,120.73,2.1,14.32
528,1,65.94,132.24,143.32,3.49,0.75
528,2,47.22,95.3,139.21,2.43,9.95
528,3,46.57,114.92,123.92,0.68,16.28
528,4,62.99,106.01,112.7,2.18,0.45
528,5,60.23,104.02,133.69,4.6,8.01
528,6,55.05,101.39,99.38,9.04,27.13
528,7,47.65,113.42,118.62,4.04,1.07
528,8,57.06,140.85,134.04,3.65,13.35
528,9,59.77,116.16,115.55,1.95,1.8
528,10,51.72,97.95,110.15,2.63,18.02
528,11,54.87,119.17,125.25,1.83,11.3
528,12,55.93,115.36,111.35,1.31,1.44
528,13,65.17,113.36,136.17,9.04,15.93
528,14,64.78,117.54,145.2,0.58,2.98
528,15,49.23,101.37,111.55,3.73,7.47
528,16,57.39,123.62,137.25,2.41,0.96
528,17,57.65,121.46,131.48,0.2,27.13
528,18,60.78,111.72,109.27,4.14,17.33
528,19,57.16,109.52,117.29,9.04,15.51
528,20,67.85,118.15,147.27,0.86,13.86
528,21,52.56,111.31,122.02,0.4,14.82
528,22,60.45,108.67,136.03,0.45,3.5
528,23,61.94,119.32,117.8,9.04,11.62
529,0,69.59,113.73,112.36,3.48,13.56
529,1,53.8,114.88,101.11,8.48,25.45
529,2,60.01,120.71,124.99,5.42,25.45
529,3,44.03,95.05,114.86,5.14,10.41
529,4,54.96,103.6,118.61,7.83,3.05
529,5,52.63,97.53,117.62,4.5,16.05
529,6,51.01,113.35,130.52,8.48,7.1
529,7,56.13,118.1,105.78,3.11,18.92
529,8,58.45,113.99,121.61,3.77,17.43
529,9,56.4,129.44,99.76,5.25,7.42
529,10,62.44,120.77,111.29,0.85,25.45
529,11,55.35,125.76,131.51,0.08,5.72
529,12,56.08,93.48,110.47,0.38,25.45
529,13,44.89,93.07,127.44,4.46,3.5
529,14,59.05,115.01,126.98,4.42,25.45
529,15,53.99,106.15,109.28,4.71,0.89
529,16,61.76,128.17,138.02,0.03,1.55
529,17,55.2,107.85,125.98,8.48,9.93
529,18,66.64,115.41,106.79,0.29,0.17
529,19,56.29,129.63,137.05,6.2,8.89
529,20,55.7,113.56,127.75,8.48,4.78
529,21,56.32,109.84,112.96,3.06,16.34
529,22,54.21,123.47,97.34,3.51,0.61
529,23,54.85,94.91,113.43,8.48,25.45
530,0,50.68,109.24,115.25,4.28,7.88
530,1,47.92,104.77,152.24,1.45,27.14
530,2,51.24,121.85,158.01,1.92,7.09
530,3,51.78,114.71,105.48,0.17,7.1
530,4,55.79,113.2,121.02,9.05,4.64
530,5,55.5,107.36,125.03,0.06,27.14
530,6,58.57,115.64,130.28,2.78,19.98
530,7,62.01,112.88,133.25,6.24,6.29
530,8,46.86,129.62,128.62,1.91,19.74
530,9,52.56,116.68,117.43,3.02,27.14
530,10,60.53,122.87,113.28,2.58,3.33
530,11,51.12,119.63,105.29,0.88,21.11
530,12,53.16,87.33,119.02,1.06,2.67
530,13,67.99,97.73,101.61,2.18,10.41
530,14,56.42,106.02,122.69,0.52,18.78
530,15,56.62,98.33,102.73,2.89,1.94
530,16,56.03,114.82,100.79,8.18,6.98
530,17,54.33,104.31,130.45,9.05,16.9
530,18,55.42,94.92,134.36,4.23,4.88
530,19,58.63,117.88,128.81,5.97,1.91
530,20,47.83,125.23,123.99,0.25,0.65
530,21,57.57,111.34,121.68,5.78,27.14
530,22,49.85,116.65,102.91,0.15,27.14
530,23,54.3,120.77,114.96,9.05,10.98
531,0,63.66,110.52,135.81,4.71,15.53
531,1,62.27,120.07,119.68,6.85,25.31
531,2,51.79,109.8,122.22,2.03,10.0
531,3,47.71,115.98,137.29,8.44,2.73
531,4,61.32,122.03,103.54,7.36,1.22
531,5,60.17,113.53,133.1,2.09,24.37
531,6,49.8,114.29,131.1,7.32,10.81
531,7,53.89,107.91,135.06,6.9,4.82
531,8,58.43,116.87,106.03,1.89,25.31
531,9,49.78,116.92,135.55,8.44,4.97
531,10,54.66,86.65,120.79,6.48,17.58
531,11,52.06,122.12,117.14,2.31,20.57
531,12,64.22,91.18,105.81,0.1,14.8
531,13,55.57,116.33,153.23,0.52,6.67
531,14,50.0,80.34,124.89,2.67,1.8
531,15,60.95,112.01,96.67,1.93,25.31
531,16,57.29,119.07,131.19,0.89,11.25
531,17,58.54,118.76,124.11,3.82,8.26
531,18,57.68,112.46,123.45,3.24,5.78
531,19,52.68,117.51,119.43,0.65,25.31
531,20,55.13,103.07,113.54,8.44,5.92
531,21,49.91,116.43,130.02,8.44,10.86
531,22,49.69,120.97,122.5,8.44,20.26
531,23,62.67,116.59,140.94,6.9,20.03
532,0,62.53,117.06,112.33,5.56,28.68
532,1,61.22,103.11,122.3,6.9,28.68
532,2,51.48,114.75,112.85,1.29,2.14
532,3,56.08,108.18,116.47,9.56,13.42
532,4,35.78,112.63,132.4,3.47,1.1
532,5,52.96,112.35,110.51,2.08,19.95
532,6,48.34,119.59,134.2,6.33,5.82
532,7,58.16,100.82,112.42,8.81,8.65
532,8,54.88,108.57,113.26,3.92,11.55
532,9,51.0,127.81,129.91,9.55,5.91
532,10,48.18,86.89,115.51,4.47,2.95
532,11,60.99,122.68,118.88,3.21,8.98
532,12,62.21,106.05,128.68,5.2,9.1
532,13,57.9,110.73,129.45,2.61,28.68
532,14,55.74,118.83,141.58,0.58,0.82
532,15,57.19,107.27,102.17,3.13,11.65
532,16,55.6,102.3,137.19,9.56,5.02
532,17,44.41,109.63,131.36,5.16,12.91
532,18,56.68,121.32,138.87,9.56,19.81
532,19,70.61,89.84,126.7,5.96,3.65
532,20,56.83,109.37,132.63,2.92,8.4
532,21,55.23,112.25,100.63,7.95,0.67
532,22,50.07,127.74,117.49,2.05,3.12
532,23,44.3,100.36,115.62,1.6,13.24
533,0,56.31,110.21,115.98,9.52,4.84
533,1,61.16,112.91,117.21,3.16,3.19
533,2,52.66,119.04,114.28,1.89,9.14
533,3,57.31,118.58,113.0,2.49,11.81
533,4,51.45,124.05,109.31,1.47,1.08
533,5,52.61,117.42,123.94,4.09,1.91
533,6,56.84,119.6,101.72,3.13,11.01
533,7,54.19,130.13,118.27,9.52,3.54
533,8,58.23,122.19,102.69,2.72,5.75
533,9,49.73,103.77,126.25,0.19,5.36
533,10,55.72,117.94,126.31,0.06,0.88
533,11,50.39,96.15,122.89,5.82,0.42
533,12,59.21,100.91,98.68,9.52,0.62
533,13,59.32,125.65,114.82,8.89,17.6
533,14,56.16,115.33,122.58,3.79,6.41
533,15,59.23,114.1,99.42,9.08,0.55
533,16,59.36,88.55,109.62,5.54,28.55
533,17,69.42,103.0,109.28,3.14,3.37
533,18,57.2,96.13,112.36,2.25,11.7
533,19,48.51,122.49,93.58,0.07,6.63
533,20,60.78,117.25,121.62,5.44,11.42
533,21,53.86,102.73,97.16,1.47,28.55
533,22,57.33,120.58,130.57,0.31,8.15
533,23,62.45,104.3,111.68,4.19,13.26
534,0,61.4,98.14,121.39,8.95,9.78
534,1,51.58,105.35,125.0,1.0,5.75
534,2,54.29,112.2,104.9,1.55,10.37
534,3,51.19,103.18,108.04,7.02,10.64
534,4,54.79,121.43,126.08,1.5,7.93
534,5,58.14,107.27,102.39,8.95,5.47
534,6,58.73,98.9,119.28,5.05,16.58
534,7,44.91,103.96,111.42,6.57,14.92
534,8,44.71,107.22,99.26,3.34,26.84
534,9,51.63,110.06,103.22,1.11,12.4
534,10,48.77,123.02,121.99,5.58,4.77
534,11,55.67,128.48,122.59,2.95,13.0
534,12,62.02,124.06,134.82,2.71,4.8
534,13,62.88,139.8,120.62,0.82,2.73
534,14,60.55,108.59,95.95,4.21,21.16
534,15,55.96,126.77,128.53,1.01,4.79
534,16,56.58,103.08,122.64,2.12,12.22
534,17,54.51,111.94,113.95,0.35,14.33
534,18,57.11,107.47,98.89,5.55,9.74
534,19,62.75,103.2,125.56,0.9,1.24
534,20,64.44,120.51,124.12,4.69,0.52
534,21,57.33,103.14,127.61,2.88,10.83
534,22,58.94,126.07,85.74,4.75,14.29
534,23,65.19,109.15,117.73,0.07,2.73
535,0,59.76,120.22,120.73,3.55,15.24
535,1,57.63,104.24,118.13,1.49,27.01
535,2,55.54,114.27,135.82,9.0,2.3
535,3,56.66,89.22,154.65,9.0,11.12
535,4,57.4,114.3,113.71,9.0,9.66
535,5,66.23,97.9,118.86,5.07,4.66
535,6,54.8,96.99,101.91,2.34,6.56
535,7,60.65,131.97,106.93,8.39,20.54
535,8,51.11,120.98,105.06,4.18,27.01
535,9,55.0,106.16,129.14,9.0,13.27
535,10,64.41,100.39,149.46,3.87,27.01
535,11,60.2,108.38,124.16,9.0,3.42
535,12,58.15,118.14,142.8,0.7,2.69
535,13,46.12,111.01,122.13,0.64,21.91
535,14,58.88,110.25,119.99,5.92,24.92
535,15,51.96,111.82,134.51,1.0,15.98
535,16,53.99,89.33,108.34,9.0,19.03
535,17,50.0,124.18,119.77,9.0,6.19
535,18,51.6,117.13,108.66,2.18,7.08
535,19,50.94,107.42,111.77,9.0,1.98
535,20,47.72,110.72,121.23,0.59,0.2
535,21,58.3,103.68,123.72,8.4,27.01
535,22,57.92,84.5,111.4,2.26,7.69
535,23,49.45,104.78,105.92,9.0,10.59
536,0,45.57,83.22,125.34,0.58,20.85
536,1,52.06,125.64,136.91,0.14,8.32
536,2,61.83,116.41,126.93,8.96,6.41
536,3,62.54,103.12,106.04,4.05,9.07
536,4,49.44,119.62,132.84,6.57,20.27
536,5,45.39,123.25,111.39,1.99,22.11
536,6,52.04,116.94,126.21,0.85,3.88
536,7,55.85,94.44,135.93,2.72,3.25
536,8,62.43,98.42,117.54,3.04,11.95
536,9,60.25,103.51,118.17,1.17,7.69
536,10,61.67,99.2,143.45,8.96,3.12
536,11,51.12,117.61,101.59,0.34,26.88
536,12,62.33,103.08,127.8,3.46,10.59
536,13,53.32,111.2,131.08,7.62,6.26
536,14,44.68,128.05,119.3,0.22,9.18
536,15,65.36,115.28,123.21,0.28,14.71
536,16,49.08,115.0,110.0,2.84,26.88
536,17,68.14,100.95,120.33,1.0,3.81
536,18,57.53,110.53,110.42,8.96,26.88
536,19,62.93,116.13,117.96,8.96,26.88
536,20,42.29,113.43,109.78,1.7,3.95
536,21,60.34,110.93,143.63,3.85,2.0
536,22,55.71,124.0,128.67,8.24,9.6
536,23,52.5,99.4,105.98,6.78,12.7
537,0,67.81,113.09,118.45,2.38,0.92
537,1,52.96,114.1,105.98,5.19,21.67
537,2,57.83,103.56,131.6,2.26,26.01
537,3,55.62,105.52,116.22,3.95,26.01
537,4,65.89,102.89,113.03,0.93,26.01
537,5,64.31,100.11,126.42,1.32,0.78
537,6,58.42,119.9,115.35,5.67,7.42
537,7,61.13,115.13,135.97,8.67,3.34
537,8,57.06,112.57,139.53,8.67,23.89
537,9,53.66,94.03,115.84,8.48,1.6
537,10,57.39,102.05,119.28,4.45,12.21
537,11,53.13,128.84,121.27,1.63,12.65
537,12,51.71,116.47,108.56,3.62,7.84
537,13,53.96,87.44,121.13,5.8,3.89
537,14,50.24,103.39,126.69,1.64,23.45
537,15,63.56,101.33,112.92,3.12,3.92
537,16,62.47,109.87,118.52,2.33,2.75
537,17,60.63,95.45,129.96,7.07,8.31
537,18,52.01,111.81,137.05,3.97,1.32
537,19,51.61,100.65,92.67,6.55,8.54
537,20,46.86,113.59,109.49,1.75,5.25
537,21,49.83,105.79,101.77,2.16,11.78
537,22,48.33,98.98,137.73,0.25,26.01
537,23,56.8,122.1,128.21,8.67,1.2
538,0,53.27,102.13,107.51,0.94,7.61
538,1,57.12,112.33,106.69,2.91,0.78
538,2,64.19,104.99,131.7,0.63,13.57
538,3,45.02,120.85,129.21,0.75,5.99
538,4,50.76,131.85,95.26,2.06,6.81
538,5,59.11,134.07,121.94,3.84,23.98
538,6,58.66,101.64,101.82,1.92,19.86
538,7,53.02,88.65,136.48,0.78,12.23
538,8,51.47,114.32,123.73,9.05,14.29
538,9,47.63,131.46,122.04,9.05,13.04
538,10,54.96,106.61,138.11,2.69,4.73
538,11,52.96,119.02,133.39,1.39,4.37
538,12,54.62,109.03,132.68,9.05,0.38
538,13,51.88,109.14,153.76,3.14,27.14
538,14,58.92,117.92,100.86,0.31,4.54
538,15,47.46,113.63,120.89,3.42,9.79
538,16,46.46,108.59,123.86,0.24,8.15
538,17,55.02,118.42,120.25,8.33,8.27
538,18,55.75,123.15,113.18,1.91,25.77
538,19,59.23,111.55,124.34,9.05,2.31
538,20,64.99,138.1,118.35,2.33,4.73
538,21,57.25,108.31,134.23,9.05,17.36
538,22,62.87,113.4,116.05,9.05,5.07
538,23,61.34,132.24,110.99,2.05,2.72
539,0,61.33,118.51,125.91,0.83,7.78
539,1,53.28,105.9,115.17,1.78,7.13
539,2,61.52,101.45,108.11,0.52,0.89
539,3,48.93,111.44,140.47,0.39,22.54
539,4,62.74,114.14,127.81,1.73,9.23
539,5,59.24,105.26,134.61,8.48,12.68
539,6,59.74,109.81,134.21,8.86,26.59
539,7,59.4,88.64,102.43,0.51,26.59
539,8,61.96,122.28,129.81,5.99,11.78
539,9,60.83,108.93,126.42,0.14,7.3
539,10,53.43,112.76,113.91,0.42,9.64
539,11,56.14,111.65,142.29,3.07,17.84
539,12,47.61,121.93,117.8,6.07,22.54
539,13,51.72,117.74,117.49,5.67,14.22
539,14,57.46,121.38,142.88,3.06,16.78
539,15,50.99,101.15,119.65,4.27,17.26
539,16,57.85,107.69,146.98,3.41,26.59
539,17,56.16,113.57,91.38,8.86,26.59
539,18,51.82,112.24,124.56,7.21,4.57
539,19,60.2,98.72,110.04,3.06,6.46
539,20,57.67,109.18,132.63,6.55,2.37
539,21,52.66,115.07,126.17,3.6,14.54
539,22,58.85,122.97,125.94,2.14,26.59
539,23,54.83,111.58,115.39,5.16,2.28
540,0,60.09,119.38,122.92,6.48,11.04
540,1,57.72,110.17,122.68,2.59,0.42
540,2,54.25,102.66,130.66,8.65,22.47
540,3,60.75,109.75,134.79,7.43,7.62
540,4,56.55,97.35,102.06,0.55,14.5
540,5,62.83,113.98,122.28,0.9,18.4
540,6,59.9,120.24,104.1,8.65,1.6
540,7,53.52,114.08,127.74,3.48,2.77
540,8,55.5,111.46,114.3,0.77,23.28
540,9,50.69,112.46,111.72,6.45,10.15
540,10,56.64,112.09,112.02,4.94,15.24
540,11,58.25,101.06,128.62,1.14,10.33
540,12,42.13,97.36,115.13,8.65,25.95
540,13,46.19,108.31,133.37,0.23,8.13
540,14,56.18,97.96,105.42,4.03,25.95
540,15,63.53,113.28,134.83,8.65,18.08
540,16,56.18,102.39,137.92,5.5,25.95
540,17,53.99,99.73,118.06,0.6,6.43
540,18,59.57,87.64,120.52,0.53,5.94
540,19,57.88,115.32,106.51,7.53,9.12
540,20,55.27,126.0,133.48,5.36,25.95
540,21,55.66,109.62,106.56,8.65,25.95
540,22,62.6,103.0,120.44,0.3,14.68
540,23,51.29,118.21,124.96,2.2,0.45
541,0,51.96,114.99,122.02,3.34,21.25
541,1,59.09,134.05,120.52,1.5,4.64
541,2,56.49,130.7,110.17,0.7,1.07
541,3,59.64,125.43,120.06,8.1,8.33
541,4,54.98,137.62,109.66,1.56,24.3
541,5,60.53,110.57,126.22,0.25,3.07
541,6,58.11,104.23,142.94,6.39,24.3
541,7,50.18,109.88,134.26,8.1,11.36
541,8,55.72,113.54,132.83,8.1,7.03
541,9,55.53,92.68,133.44,0.41,8.03
541,10,47.81,96.83,135.87,2.19,1.16
541,11,56.59,107.88,109.77,0.05,7.75
541,12,51.3,116.0,111.06,8.01,14.13
541,13,56.17,112.2,102.14,6.18,19.35
541,14,50.59,99.6,129.17,4.3,17.53
541,15,51.06,103.63,114.0,1.55,18.23
541,16,48.59,86.01,134.49,8.1,12.28
541,17,56.19,103.44,114.51,1.24,2.44
541,18,59.71,118.02,103.28,8.1,9.05
541,19,55.75,115.47,129.39,3.7,13.56
541,20,58.83,129.94,117.04,5.37,1.49
541,21,57.28,110.95,127.58,7.93,10.13
541,22,54.28,122.21,134.97,8.1,4.34
541,23,53.78,108.95,104.88,1.27,1.21
542,0,46.1,122.4,103.52,7.42,12.15
542,1,55.75,85.52,140.61,9.3,19.67
542,2,64.05,111.2,119.95,3.43,0.46
542,3,46.22,104.64,96.83,3.56,9.7
542,4,59.37,79.9,131.97,8.48,27.41
542,5,59.58,118.55,112.52,4.8,0.41
542,6,60.55,111.53,114.81,2.34,18.33
542,7,49.86,107.68,118.5,4.66,27.9
542,8,67.65,101.09,135.78,2.78,27.9
542,9,60.1,100.17,131.18,5.65,8.84
542,10,59.55,98.48,107.37,1.23,13.29
542,11,51.39,113.03,130.8,2.3,15.67
542,12,55.99,121.86,127.85,9.3,1.34
542,13,53.85,95.16,116.42,2.7,27.9
542,14,48.76,108.13,139.81,2.19,2.1
542,15,56.87,78.66,114.57,7.33,0.56
542,16,62.44,94.0,126.35,0.16,4.05
542,17,61.53,102.55,102.66,0.04,0.76
542,18,50.85,133.06,117.83,9.3,1.14
542,19,48.73,106.06,99.3,4.53,3.46
542,20,49.64,127.87,141.4,1.75,5.73
542,21,60.3,114.26,131.63,0.43,26.27
542,22,47.59,104.96,109.01,1.9,7.9
542,23,61.23,114.02,131.46,0.32,11.15
543,0,51.64,111.27,130.95,0.72,18.48
