Sample_Nr,Hour,L1,L2,L3,W1,W2
493,4,53.88,89.36,127.33,10.0,5.56
493,5,66.91,118.84,125.98,10.0,27.23
493,6,52.26,117.43,135.13,10.0,23.14
493,7,56.04,119.16,129.46,5.42,8.78
493,8,54.22,123.51,105.6,10.0,30.0
493,9,52.75,101.71,113.52,10.0,5.58
493,10,61.58,125.6,119.62,6.19,30.0
493,11,58.07,98.76,136.05,5.73,18.97
493,12,51.55,120.91,119.31,2.03,16.46
493,13,56.3,117.27,140.39,5.07,19.59
493,14,54.59,96.55,107.69,4.77,18.87
493,15,47.82,109.79,137.48,7.04,24.91
493,16,65.03,111.58,137.35,10.0,30.0
493,17,63.99,106.58,113.5,10.0,10.28
493,18,65.27,115.02,111.07,6.66,8.35
493,19,58.25,108.73,117.1,10.0,30.0
493,20,57.72,86.3,123.49,3.16,30.0
493,21,53.6,128.76,116.27,6.7,15.04
493,22,47.23,121.65,120.65,10.0,11.89
493,23,59.0,121.07,117.85,10.0,22.85
494,0,48.0,124.64,108.14,10.0,20.33
494,1,55.9,107.48,109.81,10.0,14.27
494,2,62.73,112.93,118.95,9.49,22.17
494,3,47.74,106.2,120.8,5.06,24.06
494,4,61.16,124.94,106.28,10.0,30.0
494,5,53.78,102.65,102.39,5.16,27.77
494,6,54.92,120.86,152.45,10.0,12.93
494,7,52.12,127.93,117.59,7.55,30.0
494,8,56.61,120.77,131.16,3.35,30.0
494,9,52.16,132.65,101.64,3.37,24.75
494,10,52.37,102.67,123.08,9.63,29.83
494,11,55.29,107.47,113.21,6.37,30.0
494,12,51.54,102.62,122.02,10.0,10.57
494,13,54.36,109.62,126.16,9.13,13.32
494,14,56.83,110.63,95.9,10.0,30.0
494,15,58.35,103.69,130.44,5.89,30.0
494,16,48.94,111.7,99.16,5.64,14.31
494,17,67.91,120.22,108.53,10.0,30.0
494,18,51.1,101.77,114.8,4.53,18.17
494,19,52.31,98.02,141.71,10.0,22.66
494,20,46.78,108.7,116.03,10.0,30.0
494,21,56.46,96.5,104.86,10.0,13.95
494,22,67.63,112.58,127.93,10.0,13.32
494,23,48.97,112.55,122.42,4.16,13.83
495,0,41.97,120.9,109.56,4.69,30.0
495,1,60.34,113.57,118.74,10.0,30.0
495,2,53.34,92.46,106.29,10.0,23.5
495,3,53.33,102.77,127.62,5.33,24.72
495,4,50.8,119.93,115.94,4.92,30.0
495,5,49.6,96.5,101.75,10.0,30.0
495,6,54.64,102.06,126.5,7.5,30.0
495,7,51.77,127.32,141.87,6.16,30.0
495,8,61.38,108.31,126.14,10.0,25.79
495,9,57.68,102.06,137.08,9.78,20.2
495,10,66.09,107.55,133.82,3.6,15.12
495,11,64.27,107.24,125.31,5.72,23.25
495,12,54.81,107.23,124.26,10.0,20.21
495,13,53.49,81.42,123.55,3.2,8.5
495,14,62.75,107.75,146.33,5.53,14.07
495,15,62.69,113.14,129.38,3.7,22.66
495,16,57.07,121.43,122.81,8.09,20.47
495,17,60.1,113.87,118.45,4.97,30.0
495,18,44.3,112.69,124.36,8.39,11.38
495,19,61.24,109.52,119.65,6.16,22.34
495,20,51.47,113.79,127.82,10.0,6.6
495,21,41.98,92.47,124.51,10.0,24.41
495,22,54.35,117.68,119.95,1.91,4.81
495,23,59.27,123.75,101.61,7.72,6.67
496,0,52.7,119.37,125.06,8.15,30.0
496,1,56.09,119.55,126.97,10.0,22.46
496,2,55.34,107.37,112.46,4.07,17.85
496,3,66.54,125.93,99.69,10.0,4.43
496,4,54.42,132.69,115.84,3.65,30.0
496,5,54.61,108.16,140.05,8.44,5.8
496,6,58.6,116.72,130.95,2.88,30.0
496,7,54.11,91.74,123.84,6.76,30.0
496,8,45.05,92.19,130.82,10.0,27.84
496,9,57.64,99.64,128.89,5.82,22.61
496,10,53.23,119.5,118.8,9.9,28.45
496,11,47.02,116.77,123.51,10.0,19.46
496,12,51.68,129.81,115.01,10.0,9.47
496,13,57.18,120.15,120.92,8.56,15.11
496,14,44.41,111.77,111.59,10.0,13.59
496,15,47.53,113.91,118.63,10.0,28.15
496,16,59.31,110.81,111.26,7.72,26.82
496,17,62.08,129.47,121.05,9.99,12.78
496,18,58.85,123.75,122.55,9.61,28.11
496,19,53.07,103.25,128.78,10.0,24.13
496,20,56.52,118.36,133.87,5.59,30.0
496,21,63.51,121.01,110.49,5.35,30.0
496,22,52.48,94.35,135.57,10.0,21.71
496,23,51.52,135.93,117.66,5.03,11.69
497,0,53.26,127.04,128.7,4.29,28.48
497,1,55.17,113.88,118.92,10.0,29.8
497,2,50.62,117.94,134.4,4.0,6.43
497,3,58.68,120.32,127.18,9.7,1.89
497,4,54.66,105.19,132.14,8.84,4.84
497,5,49.5,119.5,134.07,2.22,30.0
497,6,48.22,92.28,107.11,10.0,30.0
497,7,56.78,101.6,104.04,10.0,8.25
497,8,48.92,113.91,141.14,2.73,27.09
497,9,58.8,104.63,115.09,7.77,16.61
497,10,65.39,107.54,136.11,8.37,3.29
497,11,53.33,107.5,107.97,6.11,15.98
497,12,52.13,119.89,118.29,10.0,15.02
497,13,56.78,106.8,120.6,5.19,30.0
497,14,45.56,108.39,125.27,10.0,29.35
497,15,52.44,106.16,109.84,10.0,30.0
497,16,61.22,106.59,106.51,3.71,30.0
497,17,68.52,111.92,120.06,10.0,12.48
497,18,49.47,112.17,110.21,10.0,9.73
497,19,61.04,118.54,125.84,6.47,30.0
497,20,53.59,121.78,124.05,7.81,22.52
497,21,63.8,118.92,117.91,7.58,30.0
497,22,56.95,125.08,117.53,10.0,16.7
497,23,54.47,131.66,100.41,10.0,30.0
498,0,52.88,115.11,115.89,10.0,30.0
498,1,51.72,106.27,112.52,10.0,20.02
498,2,51.82,99.73,123.75,3.44,21.81
498,3,57.85,105.23,106.7,9.68,24.74
498,4,61.42,112.6,123.95,5.88,30.0
498,5,55.33,114.92,127.51,10.0,30.0
498,6,60.29,107.43,141.14,10.0,30.0
498,7,62.76,104.03,123.62,10.0,25.26
498,8,66.65,98.77,130.2,10.0,30.0
498,9,50.54,113.87,107.51,5.84,30.0
498,10,48.29,120.55,124.5,7.72,11.61
498,11,62.53,126.14,121.2,8.14,30.0
498,12,60.06,120.85,103.89,10.0,14.38
498,13,52.3,125.2,137.62,10.0,9.17
498,14,62.91,126.25,108.89,10.0,30.0
498,15,53.89,104.24,138.38,6.43,30.0
498,16,58.25,124.52,125.05,4.07,10.66
498,17,54.83,116.34,98.3,0.68,13.73
498,18,52.27,122.06,120.75,8.57,19.45
498,19,58.77,132.83,107.52,10.0,13.46
498,20,57.43,110.26,126.52,3.64,30.0
498,21,58.31,91.69,122.93,5.47,16.26
498,22,54.17,106.23,119.36,9.32,30.0
498,23,59.3,90.94,108.45,10.0,3.26
499,0,57.66,135.41,129.75,10.0,14.42
499,1,49.83,111.73,108.88,5.7,13.86
499,2,63.65,87.39,130.4,8.93,22.22
499,3,50.9,94.82,126.78,3.53,7.62
499,4,60.75,135.5,133.01,10.0,16.81
499,5,54.18,109.83,105.51,10.0,7.55
499,6,52.87,114.46,119.12,3.25,21.25
499,7,53.14,126.82,131.32,10.0,30.0
499,8,59.7,102.25,119.69,5.53,11.52
499,9,48.75,121.31,112.74,0.66,29.27
499,10,61.16,113.52,114.9,2.59,9.45
499,11,49.64,113.27,98.33,10.0,30.0
499,12,56.95,123.05,136.98,10.0,10.14
499,13,63.26,117.66,83.09,6.64,21.92
499,14,56.84,110.24,105.99,7.96,10.68
499,15,60.63,94.84,122.49,10.0,12.48
499,16,66.42,103.84,123.42,10.0,22.58
499,17,58.32,107.41,111.49,5.24,25.39
499,18,51.35,120.96,133.9,7.3,30.0
499,19,54.95,123.44,112.03,9.02,17.29
499,20,48.76,121.37,112.14,3.82,25.7
499,21,49.66,108.32,102.07,1.41,30.0
499,22,54.59,109.76,130.94,7.86,30.0
499,23,59.18,117.35,100.47,3.15,11.3
500,0,56.23,107.7,97.78,4.82,30.0
500,1,51.49,129.58,107.3,8.33,14.73
500,2,56.27,94.34,111.32,9.95,13.56
500,3,63.05,124.42,110.35,10.0,1.4
500,4,59.19,116.78,135.22,3.28,17.49
500,5,60.75,108.82,118.95,9.82,15.35
500,6,52.55,114.31,111.66,10.0,18.49
500,7,57.54,132.12,131.99,10.0,26.54
500,8,52.37,122.88,113.85,6.38,30.0
500,9,56.3,101.18,101.38,6.46,26.1
500,10,47.73,139.18,105.44,10.0,27.01
500,11,64.13,101.66,123.84,7.05,20.93
500,12,53.5,110.18,126.93,10.0,7.66
500,13,55.1,104.09,121.85,6.45,14.38
500,14,54.9,111.85,96.77,7.57,20.66
500,15,49.62,115.29,127.18,9.67,26.44
500,16,59.27,106.74,128.2,9.03,25.25
500,17,50.2,121.91,112.91,10.0,14.27
500,18,57.55,111.57,131.41,6.29,29.15
500,19,58.22,97.68,123.96,5.2,30.0
500,20,45.59,104.02,125.14,10.0,30.0
500,21,56.77,102.95,129.92,7.44,28.58
500,22,60.55,113.42,122.92,3.92,13.42
500,23,55.75,115.08,128.71,7.63,11.69
501,0,61.1,90.07,122.12,10.0,30.0
501,1,57.36,111.37,117.39,7.6,30.0
501,2,60.21,98.4,124.71,7.24,30.0
501,3,70.98,114.33,132.81,8.22,17.05
501,4,52.85,125.76,104.66,10.0,30.0
501,5,55.95,107.03,117.39,10.0,28.49
501,6,51.28,124.0,112.22,3.22,30.0
501,7,59.95,147.79,121.07,10.0,12.61
501,8,60.89,121.51,135.96,1.3,30.0
501,9,51.73,111.39,103.51,4.18,30.0
501,10,56.93,122.1,114.87,2.32,29.73
501,11,49.63,122.47,136.27,4.9,26.68
501,12,58.24,106.01,115.74,2.82,20.05
501,13,51.63,136.92,141.94,9.12,30.0
501,14,60.8,118.53,113.64,10.0,29.82
501,15,60.79,132.01,121.01,7.6,4.14
501,16,57.67,97.42,105.47,0.8,21.61
501,17,51.1,116.42,120.96,3.88,9.82
501,18,69.27,105.87,118.73,2.21,18.85
501,19,52.54,87.99,114.93,9.09,28.91
501,20,60.03,115.25,100.99,10.0,30.0
501,21,57.89,122.71,144.03,6.5,18.69
501,22,58.59,112.36,118.95,2.99,6.04
501,23,70.05,101.01,111.11,10.0,30.0
502,0,57.27,102.39,111.0,3.74,30.0
502,1,44.82,101.28,135.11,8.48,30.0
502,2,56.13,118.09,104.01,5.16,15.03
502,3,61.95,109.2,113.85,10.0,21.58
502,4,54.09,128.78,121.03,8.72,29.74
502,5,51.11,105.77,132.16,10.0,18.61
502,6,48.49,100.85,137.72,3.22,28.27
502,7,59.75,119.72,107.39,9.88,5.25
502,8,61.51,111.65,133.4,9.1,27.25
502,9,56.55,129.25,129.85,5.54,29.33
502,10,49.53,120.31,124.68,6.69,15.97
502,11,52.61,125.81,127.27,5.99,15.02
502,12,55.19,125.2,102.1,9.67,30.0
502,13,55.67,74.37,123.22,2.42,13.59
502,14,54.63,107.86,129.24,7.59,22.98
502,15,63.77,106.15,114.58,10.0,30.0
502,16,54.1,118.26,123.88,8.26,30.0
502,17,51.56,112.21,126.33,3.49,20.21
502,18,50.54,104.35,109.44,3.27,30.0
502,19,49.64,113.49,109.66,0.71,16.96
502,20,55.35,129.48,106.96,1.6,30.0
502,21,57.86,119.73,113.11,10.0,17.95
502,22,50.29,103.18,112.2,10.0,22.75
502,23,53.46,110.61,122.92,2.09,30.0
503,0,53.42,106.55,114.22,10.0,12.91
503,1,62.89,108.53,136.28,7.93,30.0
503,2,50.47,100.62,117.74,5.78,30.0
503,3,58.2,105.2,118.03,2.86,14.61
503,4,52.3,117.99,95.67,6.56,30.0
503,5,61.92,101.88,124.94,10.0,30.0
503,6,44.23,102.4,138.64,8.04,19.11
503,7,59.95,99.82,125.91,8.53,19.06
503,8,54.41,116.31,127.18,7.87,5.02
503,9,55.75,95.47,127.64,8.38,30.0
503,10,54.51,113.93,129.53,8.92,25.04
503,11,54.97,122.39,117.09,10.0,16.55
503,12,55.01,116.97,126.89,3.61,30.0
503,13,57.68,124.8,132.74,6.01,30.0
503,14,52.85,104.22,123.23,10.0,30.0
503,15,61.65,128.11,125.49,1.99,22.02
503,16,62.76,116.98,145.29,7.88,30.0
503,17,65.11,140.78,125.98,7.92,29.26
503,18,50.85,89.33,119.0,9.49,30.0
503,19,57.69,82.96,123.57,7.96,30.0
503,20,56.03,96.69,118.77,10.0,16.74
503,21,62.83,121.42,108.25,6.21,10.89
503,22,49.43,145.89,116.33,6.0,30.0
503,23,53.35,133.2,115.82,9.41,30.0
504,0,60.82,104.6,110.49,10.0,18.88
504,1,50.48,110.63,121.22,4.44,30.0
504,2,61.01,114.6,125.8,5.33,30.0
504,3,58.04,118.89,135.78,5.81,20.81
504,4,59.42,121.34,111.05,10.0,25.02
504,5,53.54,111.3,115.69,10.0,23.44
504,6,51.1,130.07,132.18,5.78,30.0
504,7,57.03,121.94,115.71,7.46,30.0
504,8,58.01,125.3,109.92,8.92,30.0
504,9,47.49,116.84,133.45,8.59,30.0
504,10,51.25,110.08,108.36,10.0,24.19
504,11,52.79,100.33,131.65,10.0,12.05
504,12,58.07,110.27,95.9,10.0,30.0
504,13,57.71,129.76,129.78,10.0,27.36
504,14,55.93,102.15,103.37,6.89,30.0
504,15,52.21,109.87,130.11,9.88,19.78
504,16,60.49,109.42,144.82,7.65,18.02
504,17,55.07,105.28,148.7,10.0,21.02
504,18,61.72,132.7,129.11,3.7,20.11
504,19,52.92,112.65,118.12,5.75,30.0
504,20,49.64,128.62,126.02,10.0,30.0
504,21,58.0,116.97,119.71,10.0,30.0
504,22,47.3,100.71,107.13,4.17,30.0
504,23,53.36,102.31,119.14,1.83,23.31
505,0,60.77,109.6,101.22,3.54,3.57
505,1,62.34,109.48,124.16,2.88,20.58
505,2,58.81,119.52,111.07,10.0,30.0
505,3,53.76,114.67,123.3,4.16,27.56
505,4,59.13,117.17,110.81,0.41,9.01
505,5,61.29,124.84,139.23,7.75,21.7
505,6,58.69,104.04,119.67,6.51,17.82
505,7,55.3,103.8,130.76,10.0,30.0
505,8,56.16,121.39,124.22,9.92,18.99
505,9,54.76,118.88,118.49,10.0,24.51
505,10,52.84,108.53,125.23,3.08,15.13
505,11,54.47,126.38,136.9,10.0,3.6
505,12,57.97,128.77,119.9,10.0,19.01
505,13,54.85,126.18,131.43,9.3,29.9
505,14,62.61,111.28,119.36,7.25,30.0
505,15,62.28,106.08,126.9,7.53,20.28
505,16,57.04,126.05,116.37,3.7,27.71
505,17,64.95,107.15,109.58,10.0,29.34
505,18,48.96,115.37,129.8,8.66,22.93
505,19,51.76,119.33,128.41,10.0,11.69
505,20,65.45,113.77,118.33,9.26,28.34
505,21,46.97,100.37,130.08,6.35,30.0
505,22,56.06,102.03,129.26,6.74,7.72
505,23,59.44,85.1,144.5,10.0,30.0
506,0,56.95,126.99,110.25,5.32,30.0
506,1,59.11,93.36,122.47,9.82,7.58
506,2,48.29,111.53,126.52,7.13,19.36
506,3,55.35,103.17,118.84,8.65,23.04
506,4,58.5,109.8,103.97,2.62,24.88
506,5,50.86,112.94,122.37,5.36,27.39
506,6,60.67,134.28,119.6,5.53,14.59
506,7,57.73,106.84,128.64,10.0,16.37
506,8,61.37,120.33,117.24,5.47,22.59
506,9,66.78,96.77,101.68,5.05,30.0
506,10,56.93,95.18,117.77,10.0,18.17
506,11,61.08,116.21,120.76,10.0,9.37
506,12,55.49,129.81,129.43,2.3,30.0
506,13,54.79,105.35,128.81,6.26,30.0
506,14,60.0,115.5,117.54,1.64,17.06
506,15,50.3,86.69,125.04,5.73,30.0
506,16,64.35,108.79,147.35,8.46,10.99
506,17,57.66,96.99,111.94,7.87,18.21
506,18,51.43,92.22,136.06,10.0,30.0
506,19,53.97,111.27,127.54,7.08,30.0
506,20,58.16,99.82,106.0,10.0,25.81
506,21,51.77,109.12,126.09,4.39,30.0
506,22,53.26,113.61,124.11,7.95,22.31
506,23,51.59,110.86,117.26,10.0,27.86
507,0,55.36,103.54,109.7,9.14,17.6
507,1,56.61,111.39,122.71,4.1,30.0
507,2,44.72,112.77,136.36,6.93,22.56
507,3,53.4,98.45,126.72,10.0,16.98
507,4,50.15,90.89,113.35,5.72,30.0
507,5,54.97,108.09,109.26,6.06,30.0
507,6,56.88,119.34,112.92,10.0,30.0
507,7,58.84,106.85,124.13,9.17,29.82
507,8,58.11,96.92,126.45,7.46,30.0
507,9,48.66,113.73,97.41,1.41,9.89
507,10,65.66,112.23,122.78,7.68,10.99
507,11,53.44,127.09,100.3,3.07,28.39
507,12,58.72,123.63,130.45,5.8,30.0
507,13,50.73,130.82,112.45,7.87,26.34
507,14,44.49,119.57,103.15,9.8,21.42
507,15,49.0,117.06,129.44,1.93,10.56
507,16,47.44,104.55,132.5,3.27,23.57
507,17,49.6,86.75,126.45,10.0,14.04
507,18,58.69,108.83,112.25,4.13,26.39
507,19,53.08,121.81,113.01,10.0,30.0
507,20,58.96,126.48,135.15,10.0,21.04
507,21,51.86,100.7,122.51,10.0,30.0
507,22,50.44,116.34,119.19,10.0,14.29
507,23,54.08,116.27,126.31,6.69,8.71
508,0,49.94,115.91,137.71,10.0,17.68
508,1,58.52,105.36,130.05,5.71,8.38
508,2,56.29,101.52,131.92,7.68,30.0
508,3,57.99,109.98,108.01,3.98,20.78
508,4,54.9,119.77,110.33,7.33,1.0
508,5,52.99,108.19,111.91,10.0,27.6
508,6,59.57,108.58,131.83,1.13,30.0
508,7,41.58,104.08,125.18,0.69,23.18
508,8,54.54,108.64,134.59,4.72,30.0
508,9,51.53,100.97,103.48,7.52,11.65
508,10,56.05,114.72,135.75,9.27,30.0
508,11,48.61,103.03,122.11,10.0,30.0
508,12,55.97,113.28,117.98,1.12,4.66
508,13,57.43,121.98,127.46,10.0,25.99
508,14,54.69,106.19,121.63,10.0,24.07
508,15,49.42,116.1,122.0,3.95,30.0
508,16,58.15,88.31,109.57,5.08,3.45
508,17,60.11,102.91,135.32,5.59,30.0
508,18,53.23,100.29,98.67,7.28,30.0
508,19,53.09,125.62,114.02,6.59,30.0
508,20,50.57,118.29,123.99,3.91,30.0
508,21,52.55,130.13,97.59,10.0,30.0
508,22,67.15,134.07,127.98,10.0,30.0
508,23,50.41,120.06,147.13,10.0,30.0
509,0,53.45,136.71,118.69,10.0,30.0
509,1,56.54,116.54,92.4,3.4,29.2
509,2,56.73,129.58,126.34,10.0,8.95
509,3,59.64,100.29,136.08,9.35,7.0
509,4,60.6,128.07,107.85,6.38,1.91
509,5,44.71,99.53,125.68,7.39,30.0
509,6,56.95,103.7,123.77,9.0,10.3
509,7,62.04,95.27,95.45,2.09,25.97
509,8,57.42,123.67,126.44,10.0,8.89
509,9,55.15,125.36,114.71,10.0,30.0
509,10,62.79,118.96,106.49,10.0,15.65
509,11,64.59,101.85,141.5,7.84,22.77
509,12,56.16,114.94,111.61,2.72,18.74
509,13,70.69,116.58,121.3,4.63,29.34
509,14,52.8,87.26,109.51,1.53,26.64
509,15,50.73,102.68,123.13,10.0,30.0
509,16,54.59,99.79,132.31,0.43,27.76
509,17,53.47,122.39,130.47,10.0,10.28
509,18,47.42,103.22,110.69,3.16,30.0
509,19,65.93,99.75,110.42,10.0,28.3
509,20,54.66,109.07,126.01,8.85,14.18
509,21,54.55,94.48,117.33,10.0,14.41
509,22,51.06,92.01,114.51,2.13,30.0
509,23,57.83,121.95,118.22,4.86,27.19
510,0,48.51,120.18,125.49,3.8,26.04
510,1,48.22,108.88,117.25,9.34,24.89
510,2,57.61,116.56,131.05,6.86,8.84
510,3,46.34,135.93,119.4,10.0,30.0
510,4,55.8,125.95,116.03,3.8,30.0
510,5,47.01,139.69,112.78,10.0,30.0
510,6,55.26,102.46,108.87,10.0,14.66
510,7,53.41,112.5,110.92,10.0,30.0
510,8,53.14,107.4,126.66,7.88,30.0
510,9,46.13,120.8,119.61,8.43,19.72
510,10,54.01,113.98,118.44,4.48,30.0
510,11,56.12,100.89,125.99,4.72,18.72
510,12,57.96,117.45,109.58,9.84,28.99
510,13,66.12,109.96,139.73,3.25,30.0
510,14,46.95,115.95,130.31,10.0,19.6
510,15,43.93,90.89,113.74,2.93,30.0
510,16,57.85,103.68,132.79,10.0,23.4
510,17,60.12,95.95,126.76,8.05,15.14
510,18,54.38,125.09,132.01,4.45,30.0
510,19,50.72,104.82,107.67,5.16,30.0
510,20,60.15,121.09,113.83,4.96,30.0
510,21,54.87,126.78,133.07,10.0,30.0
510,22,59.43,117.44,122.45,10.0,23.21
510,23,49.7,108.02,111.96,10.0,30.0
511,0,54.75,112.62,121.14,4.46,19.83
511,1,60.86,103.64,128.19,2.52,22.53
511,2,50.84,130.3,106.18,4.54,15.4
511,3,56.43,105.26,134.55,10.0,15.63
511,4,60.1,108.83,113.27,3.27,12.7
511,5,48.72,123.45,96.08,7.82,26.36
511,6,59.86,101.22,124.96,6.69,27.98
511,7,57.96,111.04,132.0,7.78,11.31
511,8,56.77,117.46,120.13,4.9,30.0
511,9,65.58,125.66,108.45,10.0,15.28
511,10,50.23,119.98,124.12,5.2,12.62
511,11,59.58,108.59,103.65,10.0,25.21
511,12,62.59,123.13,120.56,7.05,25.38
511,13,54.05,116.24,98.77,10.0,30.0
511,14,54.05,100.79,123.31,10.0,10.07
511,15,56.03,134.3,135.89,2.81,30.0
511,16,66.15,109.5,130.64,4.8,16.44
511,17,58.5,121.16,112.34,10.0,5.96
511,18,52.92,105.89,127.25,10.0,16.27
511,19,52.76,123.56,135.09,9.89,22.05
511,20,59.59,123.93,110.25,1.33,30.0
511,21,48.1,118.44,118.56,6.22,7.34
511,22,59.04,104.43,106.8,10.0,30.0
511,23,55.12,111.72,113.71,10.0,27.67
512,0,54.71,101.98,137.26,4.62,17.64
512,1,54.22,109.95,116.28,10.0,30.0
512,2,61.18,92.28,123.17,5.19,30.0
512,3,54.14,100.77,120.6,10.0,0.95
512,4,63.78,118.93,104.14,5.87,30.0
512,5,49.95,125.64,112.22,7.24,18.14
512,6,54.65,113.05,131.69,10.0,30.0
512,7,59.88,111.39,121.09,7.1,24.76
512,8,48.96,118.19,125.71,2.32,14.43
512,9,61.55,115.42,119.03,9.4,17.18
512,10,53.14,114.47,117.9,10.0,23.91
512,11,50.67,94.56,116.53,1.97,30.0
512,12,49.84,121.29,111.8,10.0,30.0
512,13,52.05,110.78,115.2,3.6,10.09
512,14,60.86,107.65,123.7,7.93,30.0
512,15,49.77,122.87,112.69,2.17,30.0
512,16,59.65,134.9,130.86,10.0,9.53
512,17,55.67,104.04,134.73,6.15,16.88
512,18,56.33,120.17,127.86,10.0,30.0
512,19,63.54,122.7,103.77,7.98,14.93
512,20,58.52,119.14,150.93,10.0,24.79
512,21,62.82,117.72,123.83,9.47,25.26
512,22,53.02,137.55,130.95,10.0,30.0
512,23,54.57,130.26,127.86,4.47,30.0
513,0,59.31,122.17,126.07,10.0,24.78
513,1,63.31,109.38,122.89,5.4,16.86
513,2,60.55,116.22,120.68,10.0,5.75
513,3,55.19,112.16,108.68,4.27,30.0
513,4,57.86,110.94,106.84,8.71,11.43
513,5,56.57,109.33,126.22,10.0,30.0
513,6,56.43,91.98,131.95,8.41,12.59
513,7,51.25,102.66,124.79,10.0,25.71
513,8,50.64,96.87,143.8,10.0,30.0
513,9,59.34,96.09,112.59,10.0,12.49
513,10,55.05,117.36,132.39,10.0,21.12
513,11,61.37,102.19,123.38,9.75,14.23
513,12,64.93,128.0,140.85,3.67,13.42
513,13,53.34,111.25,127.28,10.0,18.6
513,14,55.49,115.77,119.12,10.0,12.88
513,15,45.56,105.2,119.02,10.0,30.0
513,16,59.66,87.2,133.23,4.98,29.01
513,17,69.63,111.99,121.21,10.0,30.0
513,18,58.14,123.76,137.41,10.0,7.7
513,19,44.74,110.88,117.72,3.26,25.76
513,20,66.82,116.17,123.32,10.0,30.0
513,21,50.26,103.16,123.06,10.0,4.08
513,22,58.0,114.56,137.16,10.0,12.4
513,23,53.96,103.17,113.09,10.0,30.0
514,0,58.05,129.57,124.2,4.55,18.87
514,1,58.43,87.42,127.17,10.0,23.67
514,2,58.27,143.82,119.66,10.0,30.0
514,3,56.47,115.56,111.42,10.0,30.0
514,4,56.53,105.44,122.66,6.48,8.04
514,5,56.92,137.19,117.6,4.62,17.66
514,6,62.63,126.05,124.23,6.03,30.0
514,7,57.42,108.13,135.24,10.0,18.21
514,8,57.15,100.08,118.23,10.0,14.14
514,9,47.85,100.12,109.76,3.76,2.43
514,10,60.62,117.97,107.92,10.0,30.0
514,11,57.27,126.87,114.26,10.0,30.0
514,12,63.34,120.05,114.33,10.0,12.28
514,13,49.27,133.83,122.27,10.0,13.99
514,14,54.21,109.69,129.84,10.0,7.96
514,15,53.0,138.7,130.83,1.55,17.52
514,16,48.74,110.57,123.65,7.95,23.91
514,17,57.0,98.37,127.08,10.0,20.83
514,18,59.18,111.71,112.1,5.93,30.0
514,19,54.48,124.54,111.52,8.6,2.64
514,20,56.45,112.57,118.47,7.64,28.68
514,21,63.71,91.29,121.21,2.23,23.61
514,22,48.09,114.2,138.78,8.89,9.55
514,23,57.82,103.51,116.99,9.18,13.37
515,0,54.58,118.83,114.59,9.06,11.34
515,1,47.36,121.04,105.73,10.0,30.0
515,2,58.44,118.15,127.55,3.54,1.23
515,3,55.41,116.93,124.62,4.59,22.24
515,4,56.12,121.42,126.6,6.76,30.0
515,5,58.03,100.04,117.4,7.18,15.43
515,6,67.56,95.41,129.44,7.65,25.14
515,7,55.39,101.46,112.59,6.55,23.79
515,8,55.62,102.72,105.14,10.0,25.88
515,9,53.83,123.07,126.03,10.0,30.0
515,10,53.79,114.36,109.57,7.73,8.77
515,11,56.76,124.98,133.4,2.53,26.69
515,12,49.8,112.61,107.22,1.75,21.69
515,13,59.64,117.29,111.27,4.66,23.03
515,14,50.06,132.37,85.7,10.0,26.94
515,15,56.28,116.47,123.31,10.0,30.0
515,16,51.85,94.83,111.99,5.28,13.99
515,17,54.02,91.11,125.62,5.43,30.0
515,18,51.64,124.87,107.49,6.18,5.8
515,19,54.29,100.84,112.19,9.65,3.01
515,20,54.26,111.63,97.12,7.69,30.0
515,21,59.81,118.31,117.27,4.84,6.82
515,22,60.19,118.45,128.55,8.49,26.65
515,23,53.47,109.07,115.86,6.9,27.88
516,0,49.58,96.62,109.91,10.0,30.0
516,1,57.68,96.98,109.51,10.0,30.0
516,2,56.91,125.83,119.88,10.0,30.0
516,3,59.54,118.75,120.47,10.0,19.44
516,4,66.27,117.83,98.33,10.0,30.0
516,5,63.49,101.71,117.45,10.0,30.0
516,6,59.96,89.99,131.27,6.23,23.08
516,7,51.35,126.78,125.98,3.57,30.0
516,8,56.25,105.69,122.75,10.0,20.87
516,9,57.18,99.58,105.28,10.0,22.46
516,10,47.14,133.72,120.05,10.0,30.0
516,11,53.31,119.43,125.48,2.45,30.0
516,12,52.92,135.8,132.34,3.68,16.99
516,13,47.51,114.2,95.34,4.17,22.61
516,14,45.54,103.76,141.43,8.79,12.2
516,15,57.41,100.1,117.06,7.76,30.0
516,16,60.71,108.62,108.94,0.23,11.11
516,17,55.83,113.36,136.53,3.92,10.49
516,18,56.27,118.41,104.31,2.33,16.4
516,19,57.82,103.25,130.43,2.98,21.78
516,20,56.17,114.53,118.5,4.04,21.3
516,21,62.09,118.32,131.9,4.62,22.42
516,22,58.1,113.58,144.68,6.2,30.0
516,23,48.3,136.3,112.7,2.13,27.93
517,0,47.37,110.84,132.73,10.0,25.3
517,1,57.87,125.04,123.21,10.0,13.72
517,2,69.35,113.2,109.34,7.49,21.1
517,3,57.98,117.2,113.58,4.36,30.0
517,4,58.79,104.97,110.37,10.0,30.0
517,5,64.51,114.51,116.5,9.94,8.14
517,6,52.79,117.71,126.12,3.99,30.0
517,7,63.27,113.9,104.4,10.0,30.0
517,8,51.56,96.76,112.89,9.12,30.0
517,9,48.98,111.69,136.89,5.39,30.0
