Sample_Number,Hour,Load_L1,Load_L2,Load_L3,Wind_W1,Wind_W2
596,13,112,56,56,10,10
596,14,120,112,112,10,30
596,15,56,112,112,10,30
596,16,56,112,112,30,10
596,17,112,120,112,10,30
596,18,112,120,120,30,10
596,19,112,120,120,30,30
596,20,112,120,120,10,30
596,21,112,120,120,30,10
596,22,56,112,56,10,10
596,23,112,112,56,10,10
596,24,56,112,56,30,30
597,1,112,56,56,10,10
597,2,112,56,120,30,30
597,3,120,56,112,30,30
597,4,56,56,120,10,10
597,5,112,56,120,10,30
597,6,56,120,120,30,10
597,7,120,56,120,30,30
597,8,120,56,112,10,30
597,9,112,56,120,10,10
597,10,56,112,112,10,10
597,11,112,112,120,10,30
597,12,56,112,120,30,10
597,13,56,56,120,30,10
597,14,120,120,56,30,10
597,15,112,120,120,30,30
597,16,56,56,120,10,10
597,17,56,120,56,30,30
597,18,120,120,112,30,10
597,19,120,112,120,30,10
597,20,56,56,56,10,30
597,21,56,120,120,30,30
597,22,56,112,120,30,10
597,23,112,112,56,30,10
597,24,56,56,120,10,30
598,1,56,112,112,10,30
598,2,120,120,56,10,30
598,3,56,120,120,30,30
598,4,56,120,56,30,10
598,5,56,56,112,10,30
598,6,56,112,120,30,10
598,7,120,56,112,30,30
598,8,120,120,120,30,30
598,9,112,112,56,30,10
598,10,120,112,112,30,30
598,11,120,120,120,30,30
598,12,120,56,120,30,30
598,13,56,120,56,10,10
598,14,112,112,120,30,10
598,15,120,120,56,10,10
598,16,56,56,112,10,10
598,17,120,56,120,10,10
598,18,112,120,120,10,30
598,19,56,112,120,30,10
598,20,56,56,56,10,10
598,21,120,56,56,10,30
598,22,56,112,120,10,30
598,23,120,112,56,10,30
598,24,56,120,120,30,10
599,1,56,112,120,10,10
599,2,112,112,120,10,10
599,3,56,112,56,30,10
599,4,120,112,112,30,10
599,5,120,112,120,10,10
599,6,120,120,112,10,30
599,7,120,56,56,10,30
599,8,56,56,120,30,10
599,9,56,56,112,10,10
599,10,112,120,120,10,10
599,11,120,112,120,10,10
599,12,120,112,120,30,30
599,13,56,56,56,10,30
599,14,120,56,120,30,10
599,15,56,112,112,30,30
599,16,112,112,120,30,30
599,17,56,56,112,10,10
599,18,112,56,56,10,10
599,19,112,120,56,10,30
599,20,56,112,120,30,10
599,21,56,56,56,30,30
599,22,56,120,112,30,10
599,23,112,120,56,10,10
599,24,112,56,112,30,10
600,1,56,56,56,30,10
600,2,112,120,120,10,10
600,3,112,112,112,10,10
600,4,56,120,56,10,10
600,5,120,112,120,10,30
600,6,120,120,56,30,10
600,7,120,120,112,10,10
600,8,112,120,56,30,30
600,9,120,56,56,10,30
600,10,120,112,56,10,30
600,11,112,120,56,30,30
600,12,120,56,120,30,30
600,13,56,120,112,10,30
600,14,112,112,56,10,10
600,15,112,56,56,10,30
600,16,56,112,120,30,10
600,17,56,120,56,30,10
600,18,120,56,56,30,10
600,19,112,112,112,10,10
600,20,56,112,120,30,30
600,21,112,112,112,30,10
600,22,112,112,120,30,30
600,23,120,56,120,10,30
600,24,56,112,56,10,30
601,1,120,56,120,10,30
601,2,112,120,56,30,30
601,3,120,112,112,30,10
601,4,56,56,56,30,30
601,5,120,56,56,10,30
601,6,112,112,112,30,10
601,7,120,120,56,10,10
601,8,56,120,112,10,10
601,9,112,112,120,30,30
601,10,120,112,56,30,10
601,11,120,120,56,10,10
601,12,112,56,120,30,10
601,13,56,56,56,30,30
601,14,112,56,112,30,30
601,15,112,56,56,30,30
601,16,56,120,112,30,10
601,17,56,112,56,10,10
601,18,112,120,120,30,30
601,19,56,112,112,10,10
601,20,112,56,120,30,30
601,21,112,120,120,10,10
601,22,120,112,56,10,10
601,23,120,56,56,10,10
601,24,56,120,112,30,10
602,1,112,56,120,30,30
602,2,120,120,56,30,10
602,3,56,56,112,10,10
602,4,120,56,112,10,10
602,5,56,120,56,30,30
602,6,56,56,120,10,30
602,7,120,56,112,30,10
602,8,112,120,120,10,30
602,9,112,56,120,10,30
602,10,120,112,112,30,10
602,11,112,112,120,10,10
602,12,56,112,112,30,10
602,13,120,120,120,30,10
602,14,56,120,112,30,10
602,15,112,120,120,10,10
602,16,56,56,56,10,30
602,17,112,112,56,10,10
602,18,120,56,112,10,10
602,19,120,120,56,10,30
602,20,112,120,112,30,30
602,21,56,56,112,10,30
602,22,112,56,112,30,30
602,23,120,120,112,30,30
602,24,56,56,120,30,10
603,1,56,112,56,30,30
603,2,112,112,112,10,10
603,3,120,56,56,10,10
603,4,120,56,112,30,30
603,5,112,56,112,10,30
603,6,56,56,56,30,10
603,7,56,112,56,10,30
603,8,120,112,112,10,10
603,9,56,112,112,30,30
603,10,120,56,112,30,30
603,11,112,112,120,10,30
603,12,56,120,56,30,10
603,13,56,56,56,10,30
603,14,56,120,120,30,30
603,15,120,120,120,30,30
603,16,56,120,56,30,30
603,17,112,120,112,30,10
603,18,56,112,120,30,30
603,19,120,56,120,30,10
603,20,56,56,56,30,10
603,21,112,112,120,30,10
603,22,120,120,56,10,10
603,23,56,120,56,10,10
603,24,120,56,56,10,10
604,1,120,112,120,30,10
604,2,120,56,120,30,10
604,3,56,56,56,10,30
604,4,120,56,112,30,30
604,5,120,112,120,30,30
604,6,112,112,112,10,30
604,7,112,56,112,10,30
604,8,120,56,120,10,30
604,9,112,56,112,10,30
604,10,56,112,112,10,10
604,11,112,112,120,30,10
604,12,120,56,56,10,10
604,13,120,112,120,30,30
604,14,56,120,56,10,30
604,15,56,120,56,30,10
604,16,120,112,56,10,30
604,17,112,112,112,10,10
604,18,112,112,56,10,10
604,19,120,56,56,30,10
604,20,56,56,112,30,10
604,21,56,56,112,10,30
604,22,112,112,120,30,10
604,23,56,120,112,10,10
604,24,112,120,120,30,10
605,1,120,112,120,30,30
605,2,112,120,120,30,10
605,3,56,112,120,10,30
605,4,120,112,56,30,30
605,5,56,56,120,10,10
605,6,120,56,112,10,30
605,7,120,56,112,30,10
605,8,112,112,56,30,30
605,9,112,120,56,30,10
605,10,112,120,112,30,30
605,11,112,112,120,30,10
605,12,112,112,112,30,30
605,13,112,56,120,10,30
605,14,56,112,120,30,30
605,15,112,120,56,30,10
605,16,120,112,120,30,30
605,17,120,120,120,10,10
605,18,120,56,120,10,10
605,19,120,120,120,30,10
605,20,112,120,56,10,30
605,21,112,56,56,30,30
605,22,112,56,120,30,30
605,23,56,56,56,30,10
605,24,56,120,112,10,30
606,1,120,112,120,10,10
606,2,112,120,56,30,10
606,3,112,56,112,10,10
606,4,120,112,112,30,10
606,5,120,56,120,30,30
606,6,56,56,56,30,30
606,7,112,120,56,10,30
606,8,120,56,112,30,10
606,9,112,56,112,30,10
606,10,56,112,120,30,30
606,11,120,112,112,10,10
606,12,56,56,112,30,10
606,13,112,120,56,10,10
606,14,120,120,56,10,30
606,15,112,56,120,10,30
606,16,120,120,112,10,30
606,17,120,112,120,30,30
606,18,120,56,120,10,10
606,19,120,112,120,30,10
606,20,120,112,56,10,30
606,21,112,120,112,30,10
606,22,56,56,112,10,30
606,23,112,120,120,30,30
606,24,112,112,112,30,30
607,1,120,56,56,30,30
607,2,112,120,112,10,30
607,3,112,56,112,10,10
607,4,120,120,120,30,30
607,5,112,56,120,10,10
607,6,120,56,56,30,30
607,7,56,120,56,10,30
607,8,120,120,56,10,10
607,9,112,120,56,30,30
607,10,112,56,120,10,10
607,11,120,56,120,10,10
607,12,112,112,56,30,10
607,13,120,120,112,30,30
607,14,56,120,112,30,30
607,15,120,56,112,30,30
607,16,56,120,112,10,30
607,17,112,120,56,30,30
607,18,56,56,120,30,10
607,19,112,112,120,30,10
607,20,112,56,112,30,10
607,21,56,112,56,10,10
607,22,56,112,120,30,30
607,23,120,120,112,30,10
607,24,120,112,112,10,10
608,1,56,56,112,10,10
608,2,56,120,120,10,30
608,3,56,56,120,10,10
608,4,112,120,112,10,10
608,5,120,120,56,30,30
608,6,120,120,120,30,30
608,7,112,120,112,10,30
608,8,120,120,56,10,10
608,9,120,112,112,30,30
608,10,56,56,56,10,30
608,11,56,56,56,10,30
608,12,56,56,56,30,10
608,13,120,120,120,30,30
608,14,56,56,120,30,30
608,15,112,112,120,30,30
608,16,112,56,56,10,10
608,17,56,120,120,10,30
608,18,120,120,56,30,30
608,19,120,120,56,10,30
608,20,112,120,56,10,30
608,21,56,56,120,30,30
608,22,112,112,56,30,10
608,23,112,112,56,10,10
608,24,120,112,56,10,10
609,1,56,120,112,10,30
609,2,56,56,120,10,30
609,3,120,112,112,30,30
609,4,56,120,120,10,10
609,5,112,56,56,10,30
609,6,120,56,56,10,30
609,7,112,120,56,10,10
609,8,56,120,120,10,30
609,9,112,120,120,30,30
609,10,56,56,120,30,10
609,11,112,56,120,10,10
609,12,112,56,120,10,10
609,13,56,56,120,10,30
609,14,112,56,56,30,10
609,15,56,56,112,10,30
609,16,112,120,112,30,10
609,17,56,112,56,30,10
609,18,112,56,120,30,10
609,19,56,56,120,10,10
609,20,112,120,112,30,10
609,21,56,112,56,10,10
609,22,56,112,112,30,10
609,23,112,120,120,30,10
609,24,56,56,112,10,10
610,1,120,120,56,10,30
610,2,112,112,120,10,10
610,3,56,56,120,30,30
610,4,120,112,112,30,30
610,5,120,112,112,10,10
610,6,120,112,56,30,10
610,7,56,120,56,30,30
610,8,120,56,56,10,10
610,9,56,56,120,30,30
610,10,56,120,120,10,30
610,11,112,120,112,30,10
610,12,56,112,56,10,30
610,13,112,120,56,30,10
610,14,112,120,112,10,10
610,15,120,120,56,10,30
610,16,120,56,112,10,10
610,17,112,56,120,10,10
610,18,112,56,120,30,10
610,19,56,56,56,30,30
610,20,112,120,56,30,10
610,21,120,112,112,10,10
610,22,56,56,120,10,30
610,23,112,112,120,30,10
610,24,56,120,112,10,30
611,1,56,112,112,30,30
611,2,112,120,112,30,10
611,3,112,56,112,30,10
611,4,56,120,56,10,30
611,5,56,120,56,10,10
611,6,120,56,112,10,10
611,7,120,112,56,30,30
611,8,56,120,112,30,10
611,9,112,120,56,30,10
611,10,112,56,120,30,10
611,11,56,120,120,30,10
611,12,112,56,56,10,30
611,13,56,56,112,10,30
611,14,56,112,112,30,30
611,15,120,112,120,10,30
611,16,56,120,112,30,30
611,17,56,112,56,30,10
611,18,56,120,120,10,30
611,19,56,56,120,10,30
611,20,120,112,56,10,10
611,21,112,120,112,10,30
611,22,112,120,120,30,30
611,23,120,112,56,30,10
611,24,56,120,120,10,30
612,1,112,112,120,10,10
612,2,120,120,120,10,10
612,3,112,120,120,10,30
612,4,120,56,112,10,10
612,5,120,112,112,30,30
612,6,120,120,120,30,30
612,7,56,120,112,30,10
612,8,112,120,56,10,30
612,9,112,56,120,30,10
612,10,56,56,56,10,10
612,11,112,56,56,30,10
612,12,112,112,120,10,10
612,13,112,56,56,30,10
612,14,112,112,120,30,10
612,15,112,112,120,10,10
612,16,56,112,56,30,30
612,17,56,112,120,30,10
612,18,112,120,120,10,30
612,19,112,56,112,10,30
612,20,56,112,120,30,30
612,21,56,112,56,10,30
612,22,112,56,120,30,10
612,23,120,112,56,30,10
612,24,56,120,112,10,30
613,1,120,56,112,30,30
613,2,112,112,56,30,30
613,3,112,120,120,30,10
613,4,112,120,112,30,30
613,5,56,120,56,30,30
613,6,120,112,120,10,30
613,7,112,112,112,10,30
613,8,56,56,120,10,30
613,9,56,112,112,30,30
613,10,56,56,56,30,10
613,11,56,56,112,30,30
613,12,56,56,120,10,30
613,13,112,56,120,10,30
613,14,112,120,112,30,30
613,15,56,112,56,30,10
613,16,120,56,120,10,30
613,17,120,120,120,10,30
613,18,112,120,56,10,10
613,19,56,120,112,10,10
613,20,56,120,120,10,30
613,21,120,112,112,30,30
613,22,56,120,56,30,30
613,23,112,120,112,30,10
613,24,120,112,112,10,30
614,1,120,56,112,30,10
614,2,56,120,120,30,10
614,3,120,56,112,30,30
614,4,120,56,56,10,10
614,5,112,112,112,10,10
614,6,112,112,120,10,10
614,7,56,120,56,10,30
614,8,120,120,56,30,30
614,9,112,112,112,30,10
614,10,112,120,120,30,30
614,11,112,112,112,30,10
614,12,112,56,120,10,10
614,13,120,120,112,10,30
614,14,112,56,120,10,30
614,15,112,112,56,30,10
614,16,112,112,112,30,30
614,17,56,112,120,30,10
614,18,56,56,56,10,10
614,19,56,112,56,30,30
614,20,120,120,120,30,30
614,21,120,112,56,10,10
614,22,112,112,112,10,10
614,23,120,56,120,10,30
614,24,120,56,56,30,30
615,1,120,56,120,10,30
615,2,112,120,56,10,10
615,3,56,120,56,30,10
615,4,112,112,56,10,10
615,5,56,56,112,10,30
615,6,120,56,120,10,30
615,7,120,120,112,30,10
615,8,56,112,120,10,10
615,9,112,56,120,10,10
615,10,56,56,56,10,10
615,11,120,120,56,30,30
615,12,56,120,56,10,30
615,13,56,120,56,30,30
615,14,120,112,112,30,30
615,15,112,112,112,30,10
615,16,120,120,56,30,30
615,17,120,56,112,30,30
615,18,112,120,56,10,30
615,19,120,120,56,30,30
615,20,120,56,112,10,10
615,21,112,120,56,30,10
615,22,56,120,112,10,10
615,23,56,112,56,10,30
615,24,112,112,56,30,10
616,1,112,120,56,10,10
616,2,112,56,112,30,30
616,3,120,112,56,30,10
616,4,56,112,56,10,30
616,5,112,120,56,10,30
616,6,120,112,112,10,30
616,7,120,56,112,10,10
616,8,112,120,120,30,10
616,9,120,56,112,10,10
616,10,112,56,56,10,10
616,11,112,112,56,30,30
616,12,112,112,56,30,30
616,13,56,56,120,30,10
616,14,120,120,120,10,30
616,15,120,56,56,30,10
616,16,112,120,56,30,30
616,17,112,56,112,10,30
616,18,112,112,56,30,30
616,19,56,56,56,10,30
616,20,56,112,120,30,10
616,21,56,56,56,10,30
616,22,112,112,112,30,10
616,23,120,56,120,10,10
616,24,56,56,112,10,30
617,1,120,56,120,10,10
617,2,120,120,112,10,10
617,3,56,112,112,30,10
617,4,120,112,56,30,10
617,5,112,112,120,10,30
617,6,56,112,112,10,30
617,7,56,56,56,30,30
617,8,120,120,56,30,10
617,9,120,120,112,30,10
617,10,120,120,120,10,10
617,11,120,120,112,10,30
617,12,120,120,112,30,10
617,13,56,56,120,30,30
617,14,112,120,56,30,10
617,15,112,112,112,10,10
617,16,120,120,120,10,10
617,17,56,112,56,10,30
617,18,56,56,112,10,10
617,19,56,112,112,30,30
617,20,120,56,120,30,10
617,21,120,112,56,10,30
617,22,112,56,112,10,30
617,23,120,112,112,10,10
617,24,112,120,56,30,30
618,1,56,112,56,10,30
618,2,120,120,120,10,10
618,3,112,120,120,10,10
618,4,56,120,120,10,10
618,5,56,120,112,10,30
618,6,112,120,120,10,30
618,7,56,56,112,30,30
618,8,56,56,56,10,30
618,9,120,120,56,30,30
618,10,56,56,112,10,30
618,11,112,56,112,10,30
618,12,56,56,120,10,10
618,13,112,120,56,30,10
618,14,56,56,56,30,30
618,15,112,120,56,30,30
618,16,120,56,56,30,30
618,17,56,112,112,10,30
618,18,56,120,120,30,10
618,19,56,56,112,30,10
618,20,112,112,120,10,30
618,21,120,120,112,10,10
618,22,56,112,112,10,10
618,23,112,112,112,10,10
618,24,120,120,112,10,10
619,1,120,120,112,30,10
619,2,56,56,112,30,30
619,3,112,112,120,10,10
619,4,112,120,112,30,30
619,5,56,112,120,10,10
619,6,112,120,112,30,10
619,7,56,56,112,30,10
619,8,112,56,120,30,30
619,9,56,112,112,10,10
619,10,56,120,56,10,30
619,11,56,56,112,30,10
619,12,112,120,112,10,10
619,13,112,112,56,30,30
619,14,112,112,112,30,30
619,15,56,56,56,10,30
619,16,56,112,56,10,10
619,17,120,120,120,30,10
619,18,56,112,120,30,30
619,19,56,120,120,10,10
619,20,112,56,120,30,10
619,21,120,112,112,30,10
619,22,112,56,112,10,10
619,23,112,120,120,10,30
619,24,120,56,120,10,30
620,1,112,120,120,10,30
620,2,112,56,112,10,30
620,3,112,120,112,30,10
620,4,56,120,120,10,10
620,5,112,112,112,30,30
620,6,56,120,56,30,30
620,7,56,120,56,30,10
620,8,120,120,112,10,10
620,9,120,120,56,10,30
620,10,56,120,56,10,30
620,11,120,120,120,10,30
620,12,112,56,120,30,10
620,13,56,120,56,10,10
620,14,120,56,120,10,30
620,15,112,56,112,30,30
620,16,120,120,56,10,30
620,17,56,56,112,10,30
620,18,56,112,120,10,30
620,19,120,120,56,30,30
620,20,112,120,120,30,10
620,21,56,112,112,30,10
620,22,56,56,120,30,30
620,23,112,120,56,30,10
620,24,56,112,112,30,10
621,1,120,56,112,10,10
621,2,112,56,56,10,30
621,3,56,112,112,10,10
621,4,56,56,112,30,10
621,5,56,56,112,10,30
621,6,120,56,112,30,30
621,7,112,120,120,10,30
621,8,120,56,56,10,10
621,9,112,112,112,30,10
621,10,112,112,112,10,30
621,11,112,112,112,10,30
621,12,120,112,56,30,10
621,13,112,56,56,30,10
621,14,56,112,112,30,10
621,15,120,56,56,30,30
621,16,56,120,120,30,30
621,17,112,120,112,30,10
621,18,112,112,56,30,10
621,19,120,56,112,10,30
621,20,112,112,120,10,10
621,21,120,112,120,30,30
621,22,120,112,56,30,30
621,23,120,120,120,30,30
621,24,120,56,56,10,30
622,1,112,120,56,30,10
622,2,112,56,56,30,10
622,3,120,112,120,10,10
622,4,56,112,56,10,10
622,5,120,120,112,30,10
622,6,112,120,112,30,30
622,7,56,112,120,30,10
622,8,112,120,56,30,10
622,9,120,112,120,10,10
622,10,112,112,112,10,10
622,11,120,56,120,30,30
622,12,56,120,112,30,10
622,13,120,112,120,10,30
622,14,56,112,56,10,30
622,15,112,120,56,10,10
622,16,112,112,120,10,10
622,17,56,120,56,10,10
622,18,112,120,120,10,30
622,19,56,112,56,10,30
622,20,120,120,112,30,30
622,21,112,56,120,10,30
622,22,120,120,120,30,10
622,23,56,112,120,30,10
622,24,120,56,120,30,30
623,1,120,120,56,10,30
623,2,56,112,120,10,10
623,3,120,112,56,10,30
623,4,112,120,120,30,10
623,5,56,112,56,30,30
623,6,56,112,56,30,30
623,7,56,120,120,10,30
623,8,120,56,56,10,30
623,9,112,56,112,10,10
623,10,120,120,56,30,30
623,11,56,112,112,10,30
623,12,56,112,120,30,30
623,13,120,56,120,10,10
623,14,120,56,120,30,10
623,15,120,120,56,10,10
623,16,120,56,112,30,10
623,17,56,120,120,30,10
623,18,120,56,56,10,10
623,19,56,56,56,10,30
623,20,56,120,56,30,30
623,21,112,120,120,30,30
623,22,120,56,112,10,10
623,23,120,56,56,30,10
623,24,112,56,56,30,30
624,1,56,120,56,10,30
624,2,56,120,120,30,10
624,3,120,112,56,30,30
624,4,112,112,56,10,30
624,5,120,112,56,30,10
624,6,120,120,112,10,30
624,7,120,56,120,30,10
624,8,56,56,56,30,10
624,9,112,120,112,10,30
624,10,56,112,112,30,30
624,11,120,56,112,30,30
624,12,120,112,56,30,10
624,13,120,120,56,10,30
624,14,120,120,56,30,10
624,15,120,56,112,10,10
624,16,112,112,56,30,10
624,17,112,56,56,10,30
624,18,56,56,56,30,30
624,19,56,56,120,30,10
624,20,112,120,56,10,10
624,21,120,120,120,30,30
624,22,120,56,120,30,30
624,23,112,56,112,10,10
624,24,112,112,120,10,10
625,1,56,112,56,10,30
625,2,120,56,56,30,10
625,3,56,56,112,30,10
625,4,120,120,56,10,10
625,5,56,120,120,10,30
625,6,56,56,56,10,30
625,7,112,112,56,10,10
625,8,112,56,112,30,30
625,9,112,112,120,10,10
625,10,56,112,56,10,30
625,11,112,56,56,30,30
625,12,56,120,112,30,10
625,13,120,56,120,30,10
625,14,120,112,120,30,30
625,15,120,120,112,30,30
625,16,112,56,112,10,30
625,17,112,120,120,30,30
625,18,112,112,120,30,30
625,19,56,112,120,10,30
625,20,56,112,112,30,30
625,21,120,56,112,30,10
625,22,120,112,120,30,30
625,23,120,112,56,30,10
625,24,120,56,120,30,30
626,1,56,112,112,10,30
626,2,56,120,120,30,30
626,3,56,112,120,30,30
626,4,56,112,120,30,10
626,5,112,56,120,10,10
626,6,120,56,112,10,10
626,7,112,112,56,10,30
626,8,56,120,112,10,10
626,9,56,120,120,30,10
626,10,56,56,112,30,30
626,11,112,120,112,30,10
626,12,56,56,112,10,10
626,13,120,120,112,30,30
626,14,120,120,56,30,10
626,15,112,112,120,30,30
626,16,120,112,112,10,30
626,17,112,56,120,10,10
626,18,120,120,120,30,10
626,19,56,56,56,30,30
626,20,112,120,120,30,10
626,21,112,120,56,30,30
626,22,112,120,56,30,10
626,23,120,120,112,10,10
626,24,112,112,56,10,10
627,1,56,56,120,10,10
627,2,112,112,56,30,10
627,3,112,56,120,10,10
627,4,120,112,56,10,10
627,5,56,112,56,10,10
627,6,120,120,120,30,30
627,7,56,56,112,30,10
627,8,112,120,112,30,10
627,9,56,56,112,10,10
627,10,112,120,120,10,30
627,11,120,120,112,10,10
627,12,56,112,112,10,30
627,13,112,56,56,30,10
627,14,56,120,120,10,10
627,15,56,120,120,30,10
627,16,120,120,112,30,30
627,17,112,56,56,30,30
627,18,56,112,112,30,30
627,19,56,56,112,30,30
627,20,120,120,112,30,10
627,21,112,112,56,30,30
627,22,120,112,112,30,10
627,23,120,112,112,10,10
627,24,112,120,112,30,10
628,1,112,120,120,10,30
628,2,120,120,112,10,30
628,3,56,120,120,10,30
628,4,120,120,120,10,10
628,5,112,56,112,30,30
628,6,56,112,120,30,30
628,7,56,112,112,30,10
628,8,120,120,56,10,30
628,9,56,56,120,30,10
628,10,56,56,112,30,10
628,11,112,56,112,10,30
628,12,120,112,120,10,10
628,13,56,112,56,30,30
628,14,112,56,56,30,10
628,15,56,56,56,10,30
628,16,56,120,120,10,10
628,17,112,56,56,30,10
628,18,56,120,120,30,10
628,19,56,120,120,10,10
628,20,112,112,120,10,30
628,21,112,112,120,30,10
628,22,120,120,112,10,10
628,23,56,112,112,10,30
628,24,120,112,112,30,30
629,1,120,112,56,10,30
629,2,120,112,56,10,30
629,3,112,120,56,10,30
629,4,56,112,112,30,10
629,5,56,56,56,10,10
629,6,120,120,112,10,10
629,7,120,120,56,30,30
629,8,56,56,56,30,30
629,9,112,56,56,10,30
629,10,56,56,56,10,10
629,11,56,120,112,30,30
629,12,112,56,56,10,30
629,13,112,56,120,30,10
629,14,56,120,120,10,10
629,15,56,112,112,30,30
629,16,112,56,120,30,10
629,17,56,112,56,30,10
629,18,56,56,112,30,10
629,19,112,56,112,30,10
629,20,56,56,120,10,10
629,21,56,56,120,10,30
629,22,56,56,112,30,10
629,23,112,120,120,30,10
629,24,112,56,120,30,10
630,1,112,56,56,30,10
630,2,112,56,120,10,30
630,3,120,120,56,30,30
630,4,112,56,120,10,30
630,5,120,120,120,10,30
630,6,120,112,56,10,30
630,7,120,112,112,30,30
630,8,56,56,120,30,30
630,9,56,120,120,30,10
630,10,120,120,120,10,30
630,11,112,112,112,30,10
630,12,112,56,112,30,10
630,13,120,112,112,10,30
630,14,56,112,120,30,10
630,15,120,112,56,30,10
630,16,120,120,120,10,30
630,17,112,120,112,30,30
630,18,120,56,120,10,10
630,19,56,112,120,30,10
630,20,56,112,120,10,10
630,21,56,112,112,10,10
630,22,56,56,112,10,10
630,23,56,112,120,10,30
630,24,120,56,56,30,10
631,1,56,56,56,30,10
631,2,56,120,112,30,30
631,3,112,56,112,10,30
631,4,120,120,112,10,30
631,5,120,112,120,10,30
631,6,56,120,56,30,10
631,7,56,56,112,30,30
631,8,120,120,56,30,30
631,9,112,120,112,10,30
631,10,112,56,112,10,10
631,11,120,120,112,30,10
631,12,112,120,56,30,10
631,13,56,120,56,10,30
631,14,120,112,120,30,30
631,15,56,120,56,30,10
631,16,56,120,56,10,30
631,17,120,56,112,10,10
631,18,112,112,56,30,10
631,19,56,112,56,30,10
631,20,112,112,112,10,30
631,21,120,112,120,10,10
631,22,120,112,120,10,10
631,23,120,120,120,10,10
631,24,120,112,120,10,30
632,1,120,120,112,10,30
632,2,56,56,120,30,30
632,3,56,56,112,30,30
632,4,56,56,120,30,30
632,5,112,120,56,30,30
632,6,112,112,120,10,30
632,7,120,56,120,10,30
632,8,120,112,112,30,10
632,9,120,112,56,10,30
632,10,112,56,120,30,30
632,11,112,112,120,10,30
632,12,120,120,56,10,10
632,13,120,120,56,10,10
632,14,112,56,112,10,30
632,15,56,56,56,10,30
632,16,112,112,56,30,30
632,17,112,112,120,30,10
632,18,56,56,120,10,30
632,19,120,120,56,10,10
632,20,56,112,120,30,30
632,21,120,112,112,30,10
632,22,112,112,120,30,10
632,23,120,56,56,10,10
632,24,120,56,112,30,30
633,1,56,120,56,30,10
633,2,56,56,56,30,10
633,3,120,120,112,10,10
633,4,120,112,112,10,30
633,5,112,56,120,30,30
633,6,112,120,112,10,30
633,7,56,120,56,30,10
633,8,112,112,112,30,10
633,9,56,120,112,30,30
633,10,56,56,120,10,30
633,11,56,120,120,10,10
633,12,56,120,120,10,10
633,13,120,120,120,10,30
633,14,56,120,112,10,10
633,15,56,56,56,30,30
633,16,112,112,112,30,10
633,17,112,120,120,30,10
633,18,120,120,56,30,10
633,19,56,120,112,30,30
633,20,112,56,112,10,10
633,21,56,56,56,30,10
633,22,112,56,56,10,10
633,23,120,120,120,10,10
633,24,120,112,112,30,10
634,1,120,56,56,30,10
634,2,56,56,56,10,30
634,3,120,112,112,30,10
634,4,56,112,56,30,10
634,5,112,56,56,10,10
634,6,56,120,120,30,10
634,7,56,120,56,30,10
634,8,56,112,120,30,10
634,9,56,120,56,10,30
634,10,112,120,56,30,10
634,11,56,120,56,30,30
634,12,112,120,112,10,30
634,13,56,56,112,10,10
634,14,120,112,120,10,10
634,15,112,112,112,30,30
634,16,120,56,112,10,30
634,17,112,56,112,30,30
634,18,56,112,112,10,10
634,19,112,112,56,10,10
634,20,120,112,120,10,10
634,21,120,112,112,10,10
634,22,112,112,56,10,10
634,23,56,112,120,10,10
634,24,56,120,112,30,10
635,1,120,120,56,10,10
635,2,120,112,120,30,10
635,3,56,120,56,30,10
635,4,120,56,120,10,30
635,5,112,56,112,10,10
635,6,56,120,120,30,10
635,7,56,112,112,10,10
635,8,112,56,120,30,30
635,9,120,112,120,10,30
635,10,112,120,120,30,10
635,11,120,120,112,10,10
635,12,120,56,112,10,30
635,13,112,112,120,10,10
635,14,56,112,120,30,30
635,15,120,56,120,10,10
635,16,56,112,56,10,10
635,17,112,120,56,10,30
635,18,120,112,112,30,10
635,19,120,56,120,30,30
635,20,56,56,112,10,30
635,21,112,112,56,10,10
635,22,120,120,56,10,10
635,23,120,56,56,30,10
635,24,56,56,112,30,30
636,1,112,120,112,10,30
636,2,120,112,56,30,30
636,3,120,120,112,10,10
636,4,112,56,112,30,10
636,5,120,120,56,30,30
636,6,56,112,56,30,30
636,7,120,120,56,30,10
636,8,120,112,112,10,30
636,9,56,56,112,30,30
636,10,120,120,112,10,30
636,11,56,120,120,10,10
636,12,56,112,112,10,30
636,13,120,56,112,10,10
636,14,112,120,120,10,10
636,15,120,112,112,30,30
636,16,112,112,112,10,10
636,17,112,112,56,30,30
636,18,120,56,120,30,10
636,19,56,120,120,30,30
636,20,112,56,56,10,30
636,21,56,112,56,30,10
636,22,56,56,120,10,30
636,23,112,120,56,30,10
636,24,120,56,56,30,10
637,1,120,56,56,10,30
637,2,112,56,112,30,10
637,3,120,112,120,10,30
637,4,120,112,56,30,30
637,5,56,120,56,30,30
637,6,56,112,112,10,30
637,7,56,120,120,30,10
637,8,120,120,120,10,30
637,9,112,112,112,10,30
637,10,120,56,112,30,10
637,11,112,120,120,30,30
637,12,56,120,120,10,10
637,13,56,56,56,10,10
637,14,112,56,56,30,30
637,15,56,56,56,30,30
637,16,112,56,112,30,30
637,17,112,112,112,10,30
637,18,120,120,112,10,10
637,19,120,112,120,10,30
637,20,112,120,120,10,10
637,21,120,112,120,30,10
637,22,112,56,120,30,30
637,23,56,56,56,30,10
637,24,120,56,112,30,30
